duration_us,image_q,observable,predeclared_sequence_count,supported_count,unsupported_count,mean,mean_error_or_bias,sd,q16,median,q84,optimizer_failure_count,residual_failure_count,active_physical_bound_count
300,3,rho_y,64,64,0,-0.016796849769257764,-0.0028324512391826265,0.013198935331800625,-0.028027898532146843,-0.017457566396033297,-0.004889469324071826,0,0,0
300,4,eta,64,64,0,-0.09819589541928218,0.002976269121003695,0.020079471796549557,-0.1159590920662239,-0.09970254719145438,-0.07837533202921379,0,0,0
300,4,rho_y,64,64,0,-0.020022798349348375,0.0010840249014905275,0.016418232683727024,-0.03526588939549474,-0.021159128368604008,-0.0034765274508388377,0,0,0
300,5,eta,64,64,0,-0.13603209244778675,-0.0020356320796253557,0.016901883398769524,-0.1523907417935139,-0.1340340140129918,-0.12091612308875545,0,0,0
300,5,rho_y,64,64,0,-0.03009643665994253,-0.0017331806934869163,0.014333770826237376,-0.03961321159343939,-0.030395179733230915,-0.016084636760857002,0,0,0
300,6,eta,64,64,0,-0.16628194999571194,9.40735543324793e-05,0.017417050167045648,-0.1823979303109984,-0.1655320283020239,-0.15139867863961698,0,0,0
300,6,rho_y,64,64,0,-0.0353375556018769,0.000402684497474156,0.01231843912204765,-0.04739745418528168,-0.03439779244957042,-0.023360857865936297,0,0,0
300,7,eta,64,64,0,-0.20126497063612653,-0.0029548416849755586,0.013679648544834676,-0.21250214561682623,-0.20260329264330645,-0.1877443359064108,0,0,0
300,7,rho_y,64,64,0,-0.045546294348255544,-0.002302468697551373,0.013260548310636916,-0.05937563956543445,-0.0458233272681009,-0.035169191018966296,0,0,0
300,8,eta,64,64,0,-0.23090085813851757,-0.001100401062368219,0.017097043555302845,-0.2480106701893824,-0.2302787817683069,-0.21526455602370204,0,0,0
300,8,rho_y,64,64,0,-0.051123685298541846,-0.0002426447812851184,0.013846587997382757,-0.06418620468598643,-0.05155014534479446,-0.03532970942496794,0,0,0
300,9,eta,64,64,0,-0.26321007247824435,-0.002360843535942672,0.01742370560082071,-0.2800014689918368,-0.26497846012063886,-0.24292209810951151,0,0,0
300,9,rho_y,64,64,0,-0.06064972624389209,-0.001989932002847467,0.01725009726030702,-0.07689922853941852,-0.06113288853177501,-0.04151567834626299,0,0,0
300,10,eta,64,64,0,-0.29353268619646355,-0.002079721327538411,0.013938408845873754,-0.3084966883610785,-0.29246693766902493,-0.2802828826125319,0,0,0
300,10,rho_y,64,64,0,-0.06949902238770497,-0.0029117772187136903,0.014497334019249328,-0.08333462774563703,-0.07274501844833403,-0.05451820565411871,0,0,0
300,11,eta,64,64,0,-0.3228298947944467,-0.0012154327198608175,0.015506423457464433,-0.3386938956653913,-0.3214912312617129,-0.30773984355505446,0,0,0
300,11,rho_y,64,64,0,-0.07368815702527881,0.0009846826122081442,0.01401173844354164,-0.08577695646829049,-0.07342234981540141,-0.06042945271666765,0,0,0
300,12,eta,64,64,0,-0.35513015183331587,-0.0037993098611836026,0.0175834204706647,-0.3712787083107285,-0.35591503492294985,-0.3374226446738729,0,0,0
300,12,rho_y,64,64,0,-0.0869799196079596,-0.0040544733357943535,0.017080559392154977,-0.10434018442859976,-0.08863557529162364,-0.06981506128015515,0,0,0
300,13,eta,64,64,0,-0.38507060293172324,-0.004471654562573927,0.014693724160750739,-0.3996111230760761,-0.3842084114883781,-0.37215839840666415,0,0,0
300,13,rho_y,64,64,0,-0.09334352607845034,-0.0019888343977482424,0.016002359244699286,-0.10793784520553995,-0.0942689928832886,-0.08020115753127287,0,0,0
300,14,eta,64,64,0,-0.41061200206754234,-0.001196504937808306,0.016397200222307014,-0.4260540646491748,-0.41052170032002744,-0.3927273962726071,0,0,0
