duration_us,method,draw_id,role,image_q,seed
25,dpfi,12,atom_h,5,20260818:4515:25:2:12:1:5
25,dpfi,12,atom_v,5,20260818:4515:25:2:12:2:5
25,dpfi,12,atom_h,6,20260818:4515:25:2:12:1:6
25,dpfi,12,atom_v,6,20260818:4515:25:2:12:2:6
25,dpfi,12,atom_h,7,20260818:4515:25:2:12:1:7
25,dpfi,12,atom_v,7,20260818:4515:25:2:12:2:7
25,dpfi,12,atom_h,8,20260818:4515:25:2:12:1:8
25,dpfi,12,atom_v,8,20260818:4515:25:2:12:2:8
25,dpfi,12,atom_h,9,20260818:4515:25:2:12:1:9
25,dpfi,12,atom_v,9,20260818:4515:25:2:12:2:9
25,dpfi,12,atom_h,10,20260818:4515:25:2:12:1:10
25,dpfi,12,atom_v,10,20260818:4515:25:2:12:2:10
25,dpfi,12,atom_h,11,20260818:4515:25:2:12:1:11
25,dpfi,12,atom_v,11,20260818:4515:25:2:12:2:11
25,dpfi,12,atom_h,12,20260818:4515:25:2:12:1:12
25,dpfi,12,atom_v,12,20260818:4515:25:2:12:2:12
25,dpfi,12,atom_h,13,20260818:4515:25:2:12:1:13
25,dpfi,12,atom_v,13,20260818:4515:25:2:12:2:13
25,dpfi,12,atom_h,14,20260818:4515:25:2:12:1:14
25,dpfi,12,atom_v,14,20260818:4515:25:2:12:2:14
25,dpfi,12,atom_h,15,20260818:4515:25:2:12:1:15
25,dpfi,12,atom_v,15,20260818:4515:25:2:12:2:15
25,dpfi,13,blank_h,0,20260818:4515:25:2:13:3:0
25,dpfi,13,blank_v,0,20260818:4515:25:2:13:4:0
25,dpfi,13,dark_h,0,20260818:4515:25:2:13:5:0
25,dpfi,13,dark_v,0,20260818:4515:25:2:13:6:0
25,dpfi,13,atom_h,1,20260818:4515:25:2:13:1:1
25,dpfi,13,atom_v,1,20260818:4515:25:2:13:2:1
25,dpfi,13,atom_h,2,20260818:4515:25:2:13:1:2
25,dpfi,13,atom_v,2,20260818:4515:25:2:13:2:2
25,dpfi,13,atom_h,3,20260818:4515:25:2:13:1:3
25,dpfi,13,atom_v,3,20260818:4515:25:2:13:2:3
25,dpfi,13,atom_h,4,20260818:4515:25:2:13:1:4
25,dpfi,13,atom_v,4,20260818:4515:25:2:13:2:4
25,dpfi,13,atom_h,5,20260818:4515:25:2:13:1:5
25,dpfi,13,atom_v,5,20260818:4515:25:2:13:2:5
25,dpfi,13,atom_h,6,20260818:4515:25:2:13:1:6
25,dpfi,13,atom_v,6,20260818:4515:25:2:13:2:6
25,dpfi,13,atom_h,7,20260818:4515:25:2:13:1:7
25,dpfi,13,atom_v,7,20260818:4515:25:2:13:2:7
25,dpfi,13,atom_h,8,20260818:4515:25:2:13:1:8
25,dpfi,13,atom_v,8,20260818:4515:25:2:13:2:8
25,dpfi,13,atom_h,9,20260818:4515:25:2:13:1:9
25,dpfi,13,atom_v,9,20260818:4515:25:2:13:2:9
25,dpfi,13,atom_h,10,20260818:4515:25:2:13:1:10
25,dpfi,13,atom_v,10,20260818:4515:25:2:13:2:10
25,dpfi,13,atom_h,11,20260818:4515:25:2:13:1:11
25,dpfi,13,atom_v,11,20260818:4515:25:2:13:2:11
25,dpfi,13,atom_h,12,20260818:4515:25:2:13:1:12
25,dpfi,13,atom_v,12,20260818:4515:25:2:13:2:12
25,dpfi,13,atom_h,13,20260818:4515:25:2:13:1:13
25,dpfi,13,atom_v,13,20260818:4515:25:2:13:2:13
25,dpfi,13,atom_h,14,20260818:4515:25:2:13:1:14
25,dpfi,13,atom_v,14,20260818:4515:25:2:13:2:14
25,dpfi,13,atom_h,15,20260818:4515:25:2:13:1:15
25,dpfi,13,atom_v,15,20260818:4515:25:2:13:2:15
25,dpfi,14,blank_h,0,20260818:4515:25:2:14:3:0
25,dpfi,14,blank_v,0,20260818:4515:25:2:14:4:0
25,dpfi,14,dark_h,0,20260818:4515:25:2:14:5:0
25,dpfi,14,dark_v,0,20260818:4515:25:2:14:6:0
25,dpfi,14,atom_h,1,20260818:4515:25:2:14:1:1
25,dpfi,14,atom_v,1,20260818:4515:25:2:14:2:1
25,dpfi,14,atom_h,2,20260818:4515:25:2:14:1:2
25,dpfi,14,atom_v,2,20260818:4515:25:2:14:2:2
25,dpfi,14,atom_h,3,20260818:4515:25:2:14:1:3
25,dpfi,14,atom_v,3,20260818:4515:25:2:14:2:3
25,dpfi,14,atom_h,4,20260818:4515:25:2:14:1:4
25,dpfi,14,atom_v,4,20260818:4515:25:2:14:2:4
25,dpfi,14,atom_h,5,20260818:4515:25:2:14:1:5
25,dpfi,14,atom_v,5,20260818:4515:25:2:14:2:5
25,dpfi,14,atom_h,6,20260818:4515:25:2:14:1:6
25,dpfi,14,atom_v,6,20260818:4515:25:2:14:2:6
25,dpfi,14,atom_h,7,20260818:4515:25:2:14:1:7
25,dpfi,14,atom_v,7,20260818:4515:25:2:14:2:7
25,dpfi,14,atom_h,8,20260818:4515:25:2:14:1:8
25,dpfi,14,atom_v,8,20260818:4515:25:2:14:2:8
25,dpfi,14,atom_h,9,20260818:4515:25:2:14:1:9
25,dpfi,14,atom_v,9,20260818:4515:25:2:14:2:9
25,dpfi,14,atom_h,10,20260818:4515:25:2:14:1:10
25,dpfi,14,atom_v,10,20260818:4515:25:2:14:2:10
25,dpfi,14,atom_h,11,20260818:4515:25:2:14:1:11
25,dpfi,14,atom_v,11,20260818:4515:25:2:14:2:11
25,dpfi,14,atom_h,12,20260818:4515:25:2:14:1:12
25,dpfi,14,atom_v,12,20260818:4515:25:2:14:2:12
25,dpfi,14,atom_h,13,20260818:4515:25:2:14:1:13
25,dpfi,14,atom_v,13,20260818:4515:25:2:14:2:13
25,dpfi,14,atom_h,14,20260818:4515:25:2:14:1:14
25,dpfi,14,atom_v,14,20260818:4515:25:2:14:2:14
25,dpfi,14,atom_h,15,20260818:4515:25:2:14:1:15
25,dpfi,14,atom_v,15,20260818:4515:25:2:14:2:15
25,dpfi,15,blank_h,0,20260818:4515:25:2:15:3:0
25,dpfi,15,blank_v,0,20260818:4515:25:2:15:4:0
25,dpfi,15,dark_h,0,20260818:4515:25:2:15:5:0
25,dpfi,15,dark_v,0,20260818:4515:25:2:15:6:0
25,dpfi,15,atom_h,1,20260818:4515:25:2:15:1:1
25,dpfi,15,atom_v,1,20260818:4515:25:2:15:2:1
25,dpfi,15,atom_h,2,20260818:4515:25:2:15:1:2
25,dpfi,15,atom_v,2,20260818:4515:25:2:15:2:2
25,dpfi,15,atom_h,3,20260818:4515:25:2:15:1:3
25,dpfi,15,atom_v,3,20260818:4515:25:2:15:2:3
25,dpfi,15,atom_h,4,20260818:4515:25:2:15:1:4
25,dpfi,15,atom_v,4,20260818:4515:25:2:15:2:4
25,dpfi,15,atom_h,5,20260818:4515:25:2:15:1:5
25,dpfi,15,atom_v,5,20260818:4515:25:2:15:2:5
25,dpfi,15,atom_h,6,20260818:4515:25:2:15:1:6
25,dpfi,15,atom_v,6,20260818:4515:25:2:15:2:6
25,dpfi,15,atom_h,7,20260818:4515:25:2:15:1:7
25,dpfi,15,atom_v,7,20260818:4515:25:2:15:2:7
25,dpfi,15,atom_h,8,20260818:4515:25:2:15:1:8
25,dpfi,15,atom_v,8,20260818:4515:25:2:15:2:8
25,dpfi,15,atom_h,9,20260818:4515:25:2:15:1:9
25,dpfi,15,atom_v,9,20260818:4515:25:2:15:2:9
25,dpfi,15,atom_h,10,20260818:4515:25:2:15:1:10
25,dpfi,15,atom_v,10,20260818:4515:25:2:15:2:10
25,dpfi,15,atom_h,11,20260818:4515:25:2:15:1:11
25,dpfi,15,atom_v,11,20260818:4515:25:2:15:2:11
25,dpfi,15,atom_h,12,20260818:4515:25:2:15:1:12
25,dpfi,15,atom_v,12,20260818:4515:25:2:15:2:12
25,dpfi,15,atom_h,13,20260818:4515:25:2:15:1:13
25,dpfi,15,atom_v,13,20260818:4515:25:2:15:2:13
25,dpfi,15,atom_h,14,20260818:4515:25:2:15:1:14
25,dpfi,15,atom_v,14,20260818:4515:25:2:15:2:14
25,dpfi,15,atom_h,15,20260818:4515:25:2:15:1:15
25,dpfi,15,atom_v,15,20260818:4515:25:2:15:2:15
25,dpfi,16,blank_h,0,20260818:4515:25:2:16:3:0
25,dpfi,16,blank_v,0,20260818:4515:25:2:16:4:0
25,dpfi,16,dark_h,0,20260818:4515:25:2:16:5:0
25,dpfi,16,dark_v,0,20260818:4515:25:2:16:6:0
25,dpfi,16,atom_h,1,20260818:4515:25:2:16:1:1
25,dpfi,16,atom_v,1,20260818:4515:25:2:16:2:1
25,dpfi,16,atom_h,2,20260818:4515:25:2:16:1:2
25,dpfi,16,atom_v,2,20260818:4515:25:2:16:2:2
25,dpfi,16,atom_h,3,20260818:4515:25:2:16:1:3
25,dpfi,16,atom_v,3,20260818:4515:25:2:16:2:3
25,dpfi,16,atom_h,4,20260818:4515:25:2:16:1:4
25,dpfi,16,atom_v,4,20260818:4515:25:2:16:2:4
25,dpfi,16,atom_h,5,20260818:4515:25:2:16:1:5
25,dpfi,16,atom_v,5,20260818:4515:25:2:16:2:5
25,dpfi,16,atom_h,6,20260818:4515:25:2:16:1:6
25,dpfi,16,atom_v,6,20260818:4515:25:2:16:2:6
25,dpfi,16,atom_h,7,20260818:4515:25:2:16:1:7
25,dpfi,16,atom_v,7,20260818:4515:25:2:16:2:7
25,dpfi,16,atom_h,8,20260818:4515:25:2:16:1:8
25,dpfi,16,atom_v,8,20260818:4515:25:2:16:2:8
25,dpfi,16,atom_h,9,20260818:4515:25:2:16:1:9
25,dpfi,16,atom_v,9,20260818:4515:25:2:16:2:9
25,dpfi,16,atom_h,10,20260818:4515:25:2:16:1:10
25,dpfi,16,atom_v,10,20260818:4515:25:2:16:2:10
25,dpfi,16,atom_h,11,20260818:4515:25:2:16:1:11
25,dpfi,16,atom_v,11,20260818:4515:25:2:16:2:11
25,dpfi,16,atom_h,12,20260818:4515:25:2:16:1:12
25,dpfi,16,atom_v,12,20260818:4515:25:2:16:2:12
25,dpfi,16,atom_h,13,20260818:4515:25:2:16:1:13
25,dpfi,16,atom_v,13,20260818:4515:25:2:16:2:13
25,dpfi,16,atom_h,14,20260818:4515:25:2:16:1:14
25,dpfi,16,atom_v,14,20260818:4515:25:2:16:2:14
25,dpfi,16,atom_h,15,20260818:4515:25:2:16:1:15
25,dpfi,16,atom_v,15,20260818:4515:25:2:16:2:15
25,dpfi,17,blank_h,0,20260818:4515:25:2:17:3:0
25,dpfi,17,blank_v,0,20260818:4515:25:2:17:4:0
25,dpfi,17,dark_h,0,20260818:4515:25:2:17:5:0
25,dpfi,17,dark_v,0,20260818:4515:25:2:17:6:0
25,dpfi,17,atom_h,1,20260818:4515:25:2:17:1:1
25,dpfi,17,atom_v,1,20260818:4515:25:2:17:2:1
25,dpfi,17,atom_h,2,20260818:4515:25:2:17:1:2
25,dpfi,17,atom_v,2,20260818:4515:25:2:17:2:2
25,dpfi,17,atom_h,3,20260818:4515:25:2:17:1:3
25,dpfi,17,atom_v,3,20260818:4515:25:2:17:2:3
25,dpfi,17,atom_h,4,20260818:4515:25:2:17:1:4
25,dpfi,17,atom_v,4,20260818:4515:25:2:17:2:4
25,dpfi,17,atom_h,5,20260818:4515:25:2:17:1:5
25,dpfi,17,atom_v,5,20260818:4515:25:2:17:2:5
25,dpfi,17,atom_h,6,20260818:4515:25:2:17:1:6
25,dpfi,17,atom_v,6,20260818:4515:25:2:17:2:6
25,dpfi,17,atom_h,7,20260818:4515:25:2:17:1:7
25,dpfi,17,atom_v,7,20260818:4515:25:2:17:2:7
25,dpfi,17,atom_h,8,20260818:4515:25:2:17:1:8
25,dpfi,17,atom_v,8,20260818:4515:25:2:17:2:8
25,dpfi,17,atom_h,9,20260818:4515:25:2:17:1:9
25,dpfi,17,atom_v,9,20260818:4515:25:2:17:2:9
25,dpfi,17,atom_h,10,20260818:4515:25:2:17:1:10
25,dpfi,17,atom_v,10,20260818:4515:25:2:17:2:10
25,dpfi,17,atom_h,11,20260818:4515:25:2:17:1:11
25,dpfi,17,atom_v,11,20260818:4515:25:2:17:2:11
25,dpfi,17,atom_h,12,20260818:4515:25:2:17:1:12
25,dpfi,17,atom_v,12,20260818:4515:25:2:17:2:12
25,dpfi,17,atom_h,13,20260818:4515:25:2:17:1:13
25,dpfi,17,atom_v,13,20260818:4515:25:2:17:2:13
25,dpfi,17,atom_h,14,20260818:4515:25:2:17:1:14
25,dpfi,17,atom_v,14,20260818:4515:25:2:17:2:14
25,dpfi,17,atom_h,15,20260818:4515:25:2:17:1:15
25,dpfi,17,atom_v,15,20260818:4515:25:2:17:2:15
25,dpfi,18,blank_h,0,20260818:4515:25:2:18:3:0
25,dpfi,18,blank_v,0,20260818:4515:25:2:18:4:0
25,dpfi,18,dark_h,0,20260818:4515:25:2:18:5:0
25,dpfi,18,dark_v,0,20260818:4515:25:2:18:6:0
25,dpfi,18,atom_h,1,20260818:4515:25:2:18:1:1
25,dpfi,18,atom_v,1,20260818:4515:25:2:18:2:1
25,dpfi,18,atom_h,2,20260818:4515:25:2:18:1:2
25,dpfi,18,atom_v,2,20260818:4515:25:2:18:2:2
25,dpfi,18,atom_h,3,20260818:4515:25:2:18:1:3
25,dpfi,18,atom_v,3,20260818:4515:25:2:18:2:3
25,dpfi,18,atom_h,4,20260818:4515:25:2:18:1:4
25,dpfi,18,atom_v,4,20260818:4515:25:2:18:2:4
25,dpfi,18,atom_h,5,20260818:4515:25:2:18:1:5
25,dpfi,18,atom_v,5,20260818:4515:25:2:18:2:5
25,dpfi,18,atom_h,6,20260818:4515:25:2:18:1:6
25,dpfi,18,atom_v,6,20260818:4515:25:2:18:2:6
25,dpfi,18,atom_h,7,20260818:4515:25:2:18:1:7
25,dpfi,18,atom_v,7,20260818:4515:25:2:18:2:7
25,dpfi,18,atom_h,8,20260818:4515:25:2:18:1:8
25,dpfi,18,atom_v,8,20260818:4515:25:2:18:2:8
25,dpfi,18,atom_h,9,20260818:4515:25:2:18:1:9
25,dpfi,18,atom_v,9,20260818:4515:25:2:18:2:9
25,dpfi,18,atom_h,10,20260818:4515:25:2:18:1:10
25,dpfi,18,atom_v,10,20260818:4515:25:2:18:2:10
25,dpfi,18,atom_h,11,20260818:4515:25:2:18:1:11
25,dpfi,18,atom_v,11,20260818:4515:25:2:18:2:11
25,dpfi,18,atom_h,12,20260818:4515:25:2:18:1:12
25,dpfi,18,atom_v,12,20260818:4515:25:2:18:2:12
25,dpfi,18,atom_h,13,20260818:4515:25:2:18:1:13
25,dpfi,18,atom_v,13,20260818:4515:25:2:18:2:13
25,dpfi,18,atom_h,14,20260818:4515:25:2:18:1:14
25,dpfi,18,atom_v,14,20260818:4515:25:2:18:2:14
25,dpfi,18,atom_h,15,20260818:4515:25:2:18:1:15
25,dpfi,18,atom_v,15,20260818:4515:25:2:18:2:15
25,dpfi,19,blank_h,0,20260818:4515:25:2:19:3:0
25,dpfi,19,blank_v,0,20260818:4515:25:2:19:4:0
25,dpfi,19,dark_h,0,20260818:4515:25:2:19:5:0
25,dpfi,19,dark_v,0,20260818:4515:25:2:19:6:0
25,dpfi,19,atom_h,1,20260818:4515:25:2:19:1:1
25,dpfi,19,atom_v,1,20260818:4515:25:2:19:2:1
25,dpfi,19,atom_h,2,20260818:4515:25:2:19:1:2
25,dpfi,19,atom_v,2,20260818:4515:25:2:19:2:2
25,dpfi,19,atom_h,3,20260818:4515:25:2:19:1:3
25,dpfi,19,atom_v,3,20260818:4515:25:2:19:2:3
25,dpfi,19,atom_h,4,20260818:4515:25:2:19:1:4
25,dpfi,19,atom_v,4,20260818:4515:25:2:19:2:4
25,dpfi,19,atom_h,5,20260818:4515:25:2:19:1:5
25,dpfi,19,atom_v,5,20260818:4515:25:2:19:2:5
25,dpfi,19,atom_h,6,20260818:4515:25:2:19:1:6
25,dpfi,19,atom_v,6,20260818:4515:25:2:19:2:6
25,dpfi,19,atom_h,7,20260818:4515:25:2:19:1:7
25,dpfi,19,atom_v,7,20260818:4515:25:2:19:2:7
25,dpfi,19,atom_h,8,20260818:4515:25:2:19:1:8
25,dpfi,19,atom_v,8,20260818:4515:25:2:19:2:8
25,dpfi,19,atom_h,9,20260818:4515:25:2:19:1:9
25,dpfi,19,atom_v,9,20260818:4515:25:2:19:2:9
25,dpfi,19,atom_h,10,20260818:4515:25:2:19:1:10
25,dpfi,19,atom_v,10,20260818:4515:25:2:19:2:10
25,dpfi,19,atom_h,11,20260818:4515:25:2:19:1:11
25,dpfi,19,atom_v,11,20260818:4515:25:2:19:2:11
25,dpfi,19,atom_h,12,20260818:4515:25:2:19:1:12
25,dpfi,19,atom_v,12,20260818:4515:25:2:19:2:12
25,dpfi,19,atom_h,13,20260818:4515:25:2:19:1:13
25,dpfi,19,atom_v,13,20260818:4515:25:2:19:2:13
25,dpfi,19,atom_h,14,20260818:4515:25:2:19:1:14
25,dpfi,19,atom_v,14,20260818:4515:25:2:19:2:14
25,dpfi,19,atom_h,15,20260818:4515:25:2:19:1:15
25,dpfi,19,atom_v,15,20260818:4515:25:2:19:2:15
25,dpfi,20,blank_h,0,20260818:4515:25:2:20:3:0
25,dpfi,20,blank_v,0,20260818:4515:25:2:20:4:0
25,dpfi,20,dark_h,0,20260818:4515:25:2:20:5:0
25,dpfi,20,dark_v,0,20260818:4515:25:2:20:6:0
25,dpfi,20,atom_h,1,20260818:4515:25:2:20:1:1
25,dpfi,20,atom_v,1,20260818:4515:25:2:20:2:1
25,dpfi,20,atom_h,2,20260818:4515:25:2:20:1:2
25,dpfi,20,atom_v,2,20260818:4515:25:2:20:2:2
25,dpfi,20,atom_h,3,20260818:4515:25:2:20:1:3
25,dpfi,20,atom_v,3,20260818:4515:25:2:20:2:3
25,dpfi,20,atom_h,4,20260818:4515:25:2:20:1:4
25,dpfi,20,atom_v,4,20260818:4515:25:2:20:2:4
25,dpfi,20,atom_h,5,20260818:4515:25:2:20:1:5
25,dpfi,20,atom_v,5,20260818:4515:25:2:20:2:5
25,dpfi,20,atom_h,6,20260818:4515:25:2:20:1:6
25,dpfi,20,atom_v,6,20260818:4515:25:2:20:2:6
25,dpfi,20,atom_h,7,20260818:4515:25:2:20:1:7
25,dpfi,20,atom_v,7,20260818:4515:25:2:20:2:7
25,dpfi,20,atom_h,8,20260818:4515:25:2:20:1:8
25,dpfi,20,atom_v,8,20260818:4515:25:2:20:2:8
25,dpfi,20,atom_h,9,20260818:4515:25:2:20:1:9
25,dpfi,20,atom_v,9,20260818:4515:25:2:20:2:9
25,dpfi,20,atom_h,10,20260818:4515:25:2:20:1:10
25,dpfi,20,atom_v,10,20260818:4515:25:2:20:2:10
25,dpfi,20,atom_h,11,20260818:4515:25:2:20:1:11
25,dpfi,20,atom_v,11,20260818:4515:25:2:20:2:11
25,dpfi,20,atom_h,12,20260818:4515:25:2:20:1:12
25,dpfi,20,atom_v,12,20260818:4515:25:2:20:2:12
25,dpfi,20,atom_h,13,20260818:4515:25:2:20:1:13
25,dpfi,20,atom_v,13,20260818:4515:25:2:20:2:13
25,dpfi,20,atom_h,14,20260818:4515:25:2:20:1:14
25,dpfi,20,atom_v,14,20260818:4515:25:2:20:2:14
25,dpfi,20,atom_h,15,20260818:4515:25:2:20:1:15
25,dpfi,20,atom_v,15,20260818:4515:25:2:20:2:15
25,dpfi,21,blank_h,0,20260818:4515:25:2:21:3:0
25,dpfi,21,blank_v,0,20260818:4515:25:2:21:4:0
25,dpfi,21,dark_h,0,20260818:4515:25:2:21:5:0
25,dpfi,21,dark_v,0,20260818:4515:25:2:21:6:0
25,dpfi,21,atom_h,1,20260818:4515:25:2:21:1:1
25,dpfi,21,atom_v,1,20260818:4515:25:2:21:2:1
25,dpfi,21,atom_h,2,20260818:4515:25:2:21:1:2
25,dpfi,21,atom_v,2,20260818:4515:25:2:21:2:2
25,dpfi,21,atom_h,3,20260818:4515:25:2:21:1:3
25,dpfi,21,atom_v,3,20260818:4515:25:2:21:2:3
25,dpfi,21,atom_h,4,20260818:4515:25:2:21:1:4
25,dpfi,21,atom_v,4,20260818:4515:25:2:21:2:4
25,dpfi,21,atom_h,5,20260818:4515:25:2:21:1:5
25,dpfi,21,atom_v,5,20260818:4515:25:2:21:2:5
25,dpfi,21,atom_h,6,20260818:4515:25:2:21:1:6
25,dpfi,21,atom_v,6,20260818:4515:25:2:21:2:6
25,dpfi,21,atom_h,7,20260818:4515:25:2:21:1:7
25,dpfi,21,atom_v,7,20260818:4515:25:2:21:2:7
25,dpfi,21,atom_h,8,20260818:4515:25:2:21:1:8
25,dpfi,21,atom_v,8,20260818:4515:25:2:21:2:8
25,dpfi,21,atom_h,9,20260818:4515:25:2:21:1:9
25,dpfi,21,atom_v,9,20260818:4515:25:2:21:2:9
25,dpfi,21,atom_h,10,20260818:4515:25:2:21:1:10
25,dpfi,21,atom_v,10,20260818:4515:25:2:21:2:10
25,dpfi,21,atom_h,11,20260818:4515:25:2:21:1:11
25,dpfi,21,atom_v,11,20260818:4515:25:2:21:2:11
25,dpfi,21,atom_h,12,20260818:4515:25:2:21:1:12
25,dpfi,21,atom_v,12,20260818:4515:25:2:21:2:12
25,dpfi,21,atom_h,13,20260818:4515:25:2:21:1:13
25,dpfi,21,atom_v,13,20260818:4515:25:2:21:2:13
25,dpfi,21,atom_h,14,20260818:4515:25:2:21:1:14
25,dpfi,21,atom_v,14,20260818:4515:25:2:21:2:14
25,dpfi,21,atom_h,15,20260818:4515:25:2:21:1:15
25,dpfi,21,atom_v,15,20260818:4515:25:2:21:2:15
25,dpfi,22,blank_h,0,20260818:4515:25:2:22:3:0
25,dpfi,22,blank_v,0,20260818:4515:25:2:22:4:0
25,dpfi,22,dark_h,0,20260818:4515:25:2:22:5:0
25,dpfi,22,dark_v,0,20260818:4515:25:2:22:6:0
25,dpfi,22,atom_h,1,20260818:4515:25:2:22:1:1
25,dpfi,22,atom_v,1,20260818:4515:25:2:22:2:1
25,dpfi,22,atom_h,2,20260818:4515:25:2:22:1:2
25,dpfi,22,atom_v,2,20260818:4515:25:2:22:2:2
25,dpfi,22,atom_h,3,20260818:4515:25:2:22:1:3
25,dpfi,22,atom_v,3,20260818:4515:25:2:22:2:3
25,dpfi,22,atom_h,4,20260818:4515:25:2:22:1:4
25,dpfi,22,atom_v,4,20260818:4515:25:2:22:2:4
25,dpfi,22,atom_h,5,20260818:4515:25:2:22:1:5
25,dpfi,22,atom_v,5,20260818:4515:25:2:22:2:5
25,dpfi,22,atom_h,6,20260818:4515:25:2:22:1:6
25,dpfi,22,atom_v,6,20260818:4515:25:2:22:2:6
25,dpfi,22,atom_h,7,20260818:4515:25:2:22:1:7
25,dpfi,22,atom_v,7,20260818:4515:25:2:22:2:7
25,dpfi,22,atom_h,8,20260818:4515:25:2:22:1:8
25,dpfi,22,atom_v,8,20260818:4515:25:2:22:2:8
25,dpfi,22,atom_h,9,20260818:4515:25:2:22:1:9
25,dpfi,22,atom_v,9,20260818:4515:25:2:22:2:9
25,dpfi,22,atom_h,10,20260818:4515:25:2:22:1:10
25,dpfi,22,atom_v,10,20260818:4515:25:2:22:2:10
25,dpfi,22,atom_h,11,20260818:4515:25:2:22:1:11
25,dpfi,22,atom_v,11,20260818:4515:25:2:22:2:11
25,dpfi,22,atom_h,12,20260818:4515:25:2:22:1:12
25,dpfi,22,atom_v,12,20260818:4515:25:2:22:2:12
25,dpfi,22,atom_h,13,20260818:4515:25:2:22:1:13
25,dpfi,22,atom_v,13,20260818:4515:25:2:22:2:13
25,dpfi,22,atom_h,14,20260818:4515:25:2:22:1:14
25,dpfi,22,atom_v,14,20260818:4515:25:2:22:2:14
25,dpfi,22,atom_h,15,20260818:4515:25:2:22:1:15
25,dpfi,22,atom_v,15,20260818:4515:25:2:22:2:15
25,dpfi,23,blank_h,0,20260818:4515:25:2:23:3:0
25,dpfi,23,blank_v,0,20260818:4515:25:2:23:4:0
25,dpfi,23,dark_h,0,20260818:4515:25:2:23:5:0
25,dpfi,23,dark_v,0,20260818:4515:25:2:23:6:0
25,dpfi,23,atom_h,1,20260818:4515:25:2:23:1:1
25,dpfi,23,atom_v,1,20260818:4515:25:2:23:2:1
25,dpfi,23,atom_h,2,20260818:4515:25:2:23:1:2
25,dpfi,23,atom_v,2,20260818:4515:25:2:23:2:2
25,dpfi,23,atom_h,3,20260818:4515:25:2:23:1:3
25,dpfi,23,atom_v,3,20260818:4515:25:2:23:2:3
25,dpfi,23,atom_h,4,20260818:4515:25:2:23:1:4
25,dpfi,23,atom_v,4,20260818:4515:25:2:23:2:4
25,dpfi,23,atom_h,5,20260818:4515:25:2:23:1:5
25,dpfi,23,atom_v,5,20260818:4515:25:2:23:2:5
25,dpfi,23,atom_h,6,20260818:4515:25:2:23:1:6
25,dpfi,23,atom_v,6,20260818:4515:25:2:23:2:6
25,dpfi,23,atom_h,7,20260818:4515:25:2:23:1:7
25,dpfi,23,atom_v,7,20260818:4515:25:2:23:2:7
25,dpfi,23,atom_h,8,20260818:4515:25:2:23:1:8
25,dpfi,23,atom_v,8,20260818:4515:25:2:23:2:8
25,dpfi,23,atom_h,9,20260818:4515:25:2:23:1:9
25,dpfi,23,atom_v,9,20260818:4515:25:2:23:2:9
25,dpfi,23,atom_h,10,20260818:4515:25:2:23:1:10
25,dpfi,23,atom_v,10,20260818:4515:25:2:23:2:10
25,dpfi,23,atom_h,11,20260818:4515:25:2:23:1:11
25,dpfi,23,atom_v,11,20260818:4515:25:2:23:2:11
25,dpfi,23,atom_h,12,20260818:4515:25:2:23:1:12
25,dpfi,23,atom_v,12,20260818:4515:25:2:23:2:12
25,dpfi,23,atom_h,13,20260818:4515:25:2:23:1:13
25,dpfi,23,atom_v,13,20260818:4515:25:2:23:2:13
25,dpfi,23,atom_h,14,20260818:4515:25:2:23:1:14
25,dpfi,23,atom_v,14,20260818:4515:25:2:23:2:14
25,dpfi,23,atom_h,15,20260818:4515:25:2:23:1:15
25,dpfi,23,atom_v,15,20260818:4515:25:2:23:2:15
25,dpfi,24,blank_h,0,20260818:4515:25:2:24:3:0
25,dpfi,24,blank_v,0,20260818:4515:25:2:24:4:0
25,dpfi,24,dark_h,0,20260818:4515:25:2:24:5:0
25,dpfi,24,dark_v,0,20260818:4515:25:2:24:6:0
25,dpfi,24,atom_h,1,20260818:4515:25:2:24:1:1
25,dpfi,24,atom_v,1,20260818:4515:25:2:24:2:1
25,dpfi,24,atom_h,2,20260818:4515:25:2:24:1:2
25,dpfi,24,atom_v,2,20260818:4515:25:2:24:2:2
25,dpfi,24,atom_h,3,20260818:4515:25:2:24:1:3
25,dpfi,24,atom_v,3,20260818:4515:25:2:24:2:3
25,dpfi,24,atom_h,4,20260818:4515:25:2:24:1:4
25,dpfi,24,atom_v,4,20260818:4515:25:2:24:2:4
25,dpfi,24,atom_h,5,20260818:4515:25:2:24:1:5
25,dpfi,24,atom_v,5,20260818:4515:25:2:24:2:5
25,dpfi,24,atom_h,6,20260818:4515:25:2:24:1:6
25,dpfi,24,atom_v,6,20260818:4515:25:2:24:2:6
25,dpfi,24,atom_h,7,20260818:4515:25:2:24:1:7
25,dpfi,24,atom_v,7,20260818:4515:25:2:24:2:7
25,dpfi,24,atom_h,8,20260818:4515:25:2:24:1:8
25,dpfi,24,atom_v,8,20260818:4515:25:2:24:2:8
25,dpfi,24,atom_h,9,20260818:4515:25:2:24:1:9
25,dpfi,24,atom_v,9,20260818:4515:25:2:24:2:9
25,dpfi,24,atom_h,10,20260818:4515:25:2:24:1:10
25,dpfi,24,atom_v,10,20260818:4515:25:2:24:2:10
25,dpfi,24,atom_h,11,20260818:4515:25:2:24:1:11
25,dpfi,24,atom_v,11,20260818:4515:25:2:24:2:11
25,dpfi,24,atom_h,12,20260818:4515:25:2:24:1:12
