duration_us,image_q,observable,predeclared_sequence_count,supported_count,unsupported_count,mean,mean_error_or_bias,sd,q16,median,q84,optimizer_failure_count,residual_failure_count,active_physical_bound_count
100,1,rho_y,64,64,0,0.9987094326785517,-0.0012905673214481644,0.014675758571402915,0.9849201889599452,0.9988514093677705,1.0126421939963999,0,0,0
100,2,eta,64,64,0,0.9908832362153839,0.002325755437168505,0.023021244094278318,0.9665245969020495,0.9884195709108986,1.0139881107700155,0,0,0
100,2,rho_y,64,64,0,0.9999378637922345,0.002236923440088282,0.020611012727103445,0.9809025345670994,0.9970785607819536,1.0205989019876427,0,0,0
100,3,eta,64,64,0,0.9791938270217784,0.0020282329570072612,0.02163588872523523,0.9579881118560717,0.9789611943636551,0.9997229056727006,0,0,0
100,3,rho_y,64,64,0,0.9975729857470956,0.0021821641885771906,0.01780015532554719,0.9799066688341627,0.9966981225966745,1.0168020056484388,0,0,0
100,4,eta,64,64,0,0.96560390005401,-0.00022008474235727694,0.016186949761189628,0.9502858068315518,0.9680229696259548,0.9802752198800635,0,0,0
100,4,rho_y,64,64,0,0.9924548658401174,-0.0006145210312866693,0.016700201686500576,0.9751836908075081,0.9933417969179819,1.0071813965002072,0,0,0
100,5,eta,64,64,0,0.9542788531531734,-0.00025371622562038974,0.019437587528252233,0.938378891708847,0.9568341351205536,0.971145319804094,0,0,0
100,5,rho_y,64,64,0,0.9923412123218796,0.0016047482171157937,0.017994319073754608,0.9708734134739986,0.9927216774586747,1.0126050710418553,0,0,0
100,6,eta,64,64,0,0.9424733425281373,-0.0008183205011036143,0.02025462580529448,0.9227431727607016,0.9425227482937946,0.9624558199946214,0,0,0
100,6,rho_y,64,64,0,0.9889845367970097,0.0005925898507272709,0.01598057073993865,0.9741481946216215,0.9898519522883347,1.0069503439879062,0,0,0
100,7,eta,64,64,0,0.931064974563449,-0.0010360059619578168,0.020569613640684953,0.9118599172793744,0.9310610866111146,0.9503855178310914,0,0,0
100,7,rho_y,64,64,0,0.9861725705480622,0.00013696907813733582,0.022843922433582266,0.9670369489129813,0.9856024620708226,1.0067121298935202,0,0,0
100,8,eta,64,64,0,0.9190973748292903,-0.0018625141234150395,0.01961251341965031,0.9012580481890824,0.91989332505681,0.9375576173603615,0,0,0
100,8,rho_y,64,64,0,0.9819270468516644,-0.0017400426864516115,0.016619689589801177,0.9649564076535856,0.9814243604002362,0.99889373763766,0,0,0
100,9,eta,64,64,0,0.9084599865325278,-0.0014088245668245417,0.018278635275608957,0.8890133544793304,0.9095939825596178,0.9243323600189713,0,0,0
100,9,rho_y,64,64,0,0.9817962421446383,0.0005099035721145093,0.017092778810355886,0.9636591403021325,0.9826580779200601,0.9976741513590778,0,0,0
100,10,eta,64,64,0,0.8943918418593946,-0.004435993600319654,0.022025332315416316,0.8750421860913085,0.8911480910105023,0.9183138164181721,0,0,0
100,10,rho_y,64,64,0,0.9739290556817584,-0.004964121067402702,0.020348209640321673,0.9527330654369743,0.9720436717156513,0.9955633534504078,0,0,0
100,11,eta,64,64,0,0.8833729425886242,-0.0044637705229732625,0.023079850862490935,0.8632259028819167,0.878002426288176,0.9089572037263178,0,0,0
100,11,rho_y,64,64,0,0.9765535481307209,6.620149703425414e-05,0.019434884036681057,0.9572843229512257,0.9769159153306195,0.997322710068797,0,0,0
100,12,eta,64,64,0,0.8760544152115246,-0.0008408977813381211,0.02068205877775149,0.8560047729660331,0.8722742380936003,0.8960257124895775,0,0,0
100,12,rho_y,64,64,0,0.9703135167711254,-0.003755080716145264,0.021310612124539913,0.9487299976469172,0.9719401144653896,0.9936515569359842,0,0,0
100,13,eta,64,64,0,0.86944636825547,0.0034428286236313135,0.02047306492976905,0.8499806620056279,0.8688416360358477,0.8907377491212902,0,0,0
100,13,rho_y,64,64,0,0.9742184911663553,0.0025817471328108844,0.018899313706661914,0.9538319329739948,0.9727592050725491,0.9903927058631996,0,0,0
100,14,eta,64,64,0,0.8510623386478935,-0.004098979829221019,0.021295923170918375,0.8298072641627904,0.8542741787903035,0.8695942661896167,0,0,0
100,14,rho_y,64,64,0,0.9652924043309394,-0.0038991236841656104,0.01849748890884009,0.9472657149100331,0.9635448824752528,0.9855029187900831,0,0,0
100,15,eta,64,64,0,0.8404736889637554,-0.003893988551113949,0.020578205646604408,0.8189227228128734,0.8431003300773465,0.8628137398915604,0,0,0
100,15,rho_y,64,64,0,0.964700462340794,-0.0020320315754106966,0.020548072587999046,0.9450997122694504,0.9632516734529937,0.9849551455502451,0,0,0
150,1,eta,64,64,0,0.9997827992392017,-0.00021720076079832264,0.014192652434533633,0.9872802995226327,0.9982196403147572,1.0139954040110828,0,0,0
150,1,rho_y,64,64,0,1.0018792076038547,0.0018792076038546199,0.013860513688289383,0.9880479536542337,1.0035638723100426,1.012430963358538,0,0,0
150,2,eta,64,64,0,0.986330918624313,0.003475699042466987,0.01716586993145312,0.9729956540638499,0.9838914283575906,1.0045408018171678,0,0,0
150,2,rho_y,64,64,0,0.9988013167089135,0.002254040169999659,0.01317153854886922,0.9838173091135685,0.9992282461449382,1.012324370896125,0,0,0
150,3,eta,64,64,0,0.9633799982540643,-0.002443986542302972,0.01568041864784551,0.950438234097227,0.9623746597781455,0.9782898717147656,0,0,0
150,3,rho_y,64,64,0,0.9911928869010962,-0.0018764999703079783,0.015152850624261489,0.9759530856527232,0.9909092069462817,1.005271997351161,0,0,0
150,4,eta,64,64,0,0.9489794733809717,7.36466602029133e-05,0.016198329515610354,0.9340734806619687,0.9486839868706334,0.9654037436364122,0,0,0
