duration_us,draw_id,image_q,truth_eta,truth_rho_y,truth_condensate_atoms,truth_radius_y_um,whole_image_template_snr,scattered_photons_per_atom_per_pulse,deposited_energy_per_pulse_j,cumulative_deposited_energy_before_image_j,selected_start_id,converged_start_count,optimizer_failure,residual_failure,eta_hat,rho_y_hat,y0_hat_um,eta_error,rho_y_error,eta_conditional_sd,rho_y_conditional_sd,eta_supported,rho_y_supported,eta_support_reason,rho_y_support_reason,active_physical_bounds,active_nuisance_bounds,raw_objective,reduced_raw_objective,maximum_absolute_whitened_residual
100,5,5,0.9545325693787938,0.9907364641047638,48395.8461748725,14.516485334866832,54.26189791344425,0.003348815461328754,7.212221864127138e-27,2.884888745650855e-26,3,5,false,false,0.9697409142117471,0.9910710694371093,-0.2154187858774192,0.015208344832953302,0.0003346053323455278,0.020268311522568874,0.017869120021811565,true,true,supported,supported,0,2,7202.057442433531,0.9944845957516613,4.001028103469505
100,5,6,0.943291663029241,0.9883919469462824,47825.919917758874,14.482132961474386,53.82115872892504,0.003348815461328754,7.212221864127138e-27,3.60611093206357e-26,1,5,false,false,0.9498441221652173,0.9818944793236105,0.35704630521174374,0.006552459135976352,-0.006497467622671893,0.020124283414962054,0.017962698815141474,true,true,supported,supported,0,2,7091.355932984214,0.9791985546788475,4.001028103465548
100,5,7,0.9321009805254069,0.9860356014699249,47258.54006460222,14.447607277005577,53.37973548108136,0.003348815461328754,7.212221864127138e-27,4.327333118476283e-26,0,5,false,false,0.9118275745895211,0.9750244402238885,0.016001180553445266,-0.02027340593588578,-0.011011161246036405,0.019975110656190388,0.01845826801519551,true,true,supported,supported,0,2,7160.1342071009185,0.9886956927783649,4.001028103470125
100,5,8,0.9209598889527054,0.9836670895381161,46693.67452594016,14.412903326995393,52.93764344794733,0.003348815461328754,7.212221864127138e-27,5.048555304888998e-26,1,5,false,false,0.9100310861285456,0.9814590794300622,-0.10295593024574291,-0.010928802824159867,-0.002208010108053937,0.020030135882074297,0.01866510881686315,true,true,supported,supported,0,2,7196.883471557872,0.993770156249361,4.001028103470119
100,5,9,0.9098688110993524,0.9812863385725239,46131.34473759807,14.378020048010383,52.49493374541526,0.003348815461328754,7.212221864127138e-27,5.76977749130171e-26,3,5,false,false,0.9217231224390565,0.9784955036890552,-0.10457229361822191,0.01185431133970416,-0.0027908348834686514,0.020056052391179847,0.018391382254511375,true,true,supported,supported,0,2,7120.396803351222,0.9832086168670563,4.001028103469467
100,5,10,0.8988278354597141,0.9788931767491611,45571.55518633719,14.342954922448257,52.0516129369435,0.003348815461328754,7.212221864127138e-27,6.490999677714424e-26,3,5,false,false,0.8792800767651998,0.9371953348099459,0.10665149665194425,-0.019547758694514306,-0.04169784193921522,0.019454243503394197,0.01797576157932987,true,true,supported,supported,0,2,7162.257942621463,0.9889889454047864,4.492258088210077
100,5,11,0.8878367131115974,0.9764873466336866,45014.29325152984,14.307704178325274,51.60767067208632,0.003348815461328754,7.212221864127138e-27,7.21222186412714e-26,1,5,false,false,0.9104951153476358,1.0093471549068345,0.022906398418259786,0.022658402236038433,0.03285980827314783,0.020379861313206182,0.019466811368342534,true,true,supported,supported,0,2,7246.486307200722,1.0006194845623753,4.001028103469718
100,5,12,0.8768953129928627,0.9740685974872708,44459.552288182065,14.272264141761774,51.16310381321709,0.003348815461328754,7.212221864127138e-27,7.933444050539852e-26,3,5,false,false,0.9056713290638251,0.9831260141485653,-0.04828998438564805,0.028776016070962362,0.009057416661294448,0.020063754729104193,0.018806016097233206,true,true,supported,supported,0,2,7086.366703880687,0.9785096249490041,4.001028103470135
100,5,13,0.8660035396318386,0.9716367440335444,43907.32745577562,14.236632098048247,50.71790669804632,0.003348815461328754,7.212221864127138e-27,8.654666236952566e-26,3,5,false,false,0.8654723586338705,0.9950421030530308,-0.048559238053134335,-0.000531180997968117,0.02340535901948637,0.02008793584883195,0.019927684305594082,true,true,supported,supported,0,2,7165.858967078082,0.9894861871137921,4.00102810347011
100,5,14,0.8551613184771145,0.969191528015105,43357.61497447238,14.200804263141281,50.272076393776516,0.003348815461328754,7.212221864127138e-27,9.375888423365281e-26,3,5,false,false,0.8690228253598828,0.9573837770398614,-0.09777685168778025,0.013861506882768326,-0.011807750975243558,0.019715712734372965,0.018800481247138023,true,true,supported,supported,0,2,7293.576108224901,1.0071218045049573,4.001028103469703
100,5,15,0.8443676775148693,0.9667324939162046,42810.36556210757,14.164773962725437,49.825573667650104,0.003348815461328754,7.212221864127138e-27,1.0097110609777995e-25,1,5,false,false,0.8606207386250161,0.9855250367769222,-0.17708076901993536,0.016253061110146794,0.01879254286071752,0.020014305084967907,0.01978794977753393,true,true,supported,supported,0,2,7223.542510868332,0.997451327101399,4.001028103470136
100,6,1,1.0,1.0,50701.094679638154,14.652216669933539,56.01811136706299,0.003348815461328754,7.212221864127138e-27,0.0,1,5,false,false,1.0003844451442643,0.9897837345826639,-0.1882463556082779,0.0003844451442642782,-0.010216265417336112,0.020330172554702385,0.017341907742958105,true,true,supported,supported,0,1,7042.976076223998,0.97251809945098,4.14034633994338
100,6,2,0.9885574807782154,0.9977009403521463,50120.94642920087,14.618530349836087,55.58006737698391,0.003348815461328754,7.212221864127138e-27,7.212221864127138e-27,3,5,false,false,0.9871973497392967,0.9963115601607616,-0.029795072623336687,-0.0013601310389186327,-0.0013893801913846815,0.020356365441605014,0.01771321441109183,true,true,supported,supported,0,1,7083.751308035216,0.9781484821921039,4.1228649655524405
100,6,3,0.9771655940647711,0.9953908215585184,49543.36530236282,14.584681988738566,55.14135673324562,0.003348815461328754,7.212221864127138e-27,1.4424443728254276e-26,1,5,false,false,0.9865128319512144,0.9798842636577579,-0.1462782148772782,0.009347237886443316,-0.015506557900760498,0.020202947953147483,0.017319316813921848,true,true,supported,supported,0,1,7106.455828336581,0.9812835996046094,4.272286586372778
100,6,4,0.9658239847963672,0.9930693868714041,48968.333297026016,14.550667824717868,54.7019671656114,0.003348815461328754,7.212221864127138e-27,2.1636665592381415e-26,1,5,false,false,0.9631288545261167,0.9867996179785428,0.026438784248783685,-0.0026951302702504787,-0.006269768892861349,0.02017262977749875,0.0178466229003405,true,true,supported,supported,0,1,7221.297330038293,0.99714130489344,4.097939740537297
100,6,5,0.9545325693787938,0.9907364641047638,48395.8461748725,14.516485334866832,54.26189791344425,0.003348815461328754,7.212221864127138e-27,2.884888745650855e-26,1,5,false,false,0.9265753040325221,0.9891029634170686,0.04183331537834748,-0.027957265346271742,-0.0016335006876951885,0.020131513580932434,0.018556631626894176,true,true,supported,supported,0,1,7027.821622665822,0.9704255209425328,4.104298123205624
100,6,6,0.943291663029241,0.9883919469462824,47825.919917758874,14.482132961474386,53.82115872892504,0.003348815461328754,7.212221864127138e-27,3.60611093206357e-26,3,5,false,false,0.9740241953526663,1.0159993220767258,-0.14213216305912238,0.03073253232342532,0.027607375130443423,0.020567183407710698,0.0184717666735128,true,true,supported,supported,0,1,7146.802693697501,0.9868548320488126,4.10021484234761
100,6,7,0.9321009805254069,0.9860356014699249,47258.54006460222,14.447607277005577,53.37973548108136,0.003348815461328754,7.212221864127138e-27,4.327333118476283e-26,1,5,false,false,0.9456835782218608,1.002907391690166,0.03209136061102897,0.013582597696453869,0.016871790220241212,0.020339083383458665,0.018599716552993,true,true,supported,supported,0,1,7060.262558288594,0.9749050757095545,4.105308975928774
100,6,8,0.9209598889527054,0.9836670895381161,46693.67452594016,14.412903326995393,52.93764344794733,0.003348815461328754,7.212221864127138e-27,5.048555304888998e-26,1,5,false,false,0.9517817761412286,1.0063859414795713,-0.06645879464367538,0.03082188718852319,0.022718851941455176,0.02042781286071959,0.018617386228319207,true,true,supported,supported,0,1,7177.812909514571,0.9911368281572178,4.1126784083016945
100,6,9,0.9098688110993524,0.9812863385725239,46131.34473759807,14.378020048010383,52.49493374541526,0.003348815461328754,7.212221864127138e-27,5.76977749130171e-26,1,5,false,false,0.9193498831558138,1.0007735820479227,0.08241187679385115,0.009481072056461426,0.019487243475398763,0.020269943808922348,0.019035209236041774,true,true,supported,supported,0,1,7105.0644454923895,0.9810914727274771,4.106545234574271
100,6,10,0.8988278354597141,0.9788931767491611,45571.55518633719,14.342954922448257,52.0516129369435,0.003348815461328754,7.212221864127138e-27,6.490999677714424e-26,3,5,false,false,0.9246470930377868,0.9956998604955154,-0.01656607093415992,0.025819257578072685,0.0168066837463543,0.020210589419100387,0.018782302757777765,true,true,supported,supported,0,1,7126.757069655329,0.9840868640783388,4.085046549933956
100,6,11,0.8878367131115974,0.9764873466336866,45014.29325152984,14.307704178325274,51.60767067208632,0.003348815461328754,7.212221864127138e-27,7.21222186412714e-26,1,5,false,false,0.9144072482234626,1.0018067978180112,0.18991353412765916,0.026570535111865246,0.02531945118432455,0.020268783504638618,0.01915731430538903,true,true,supported,supported,0,1,7065.108793579977,0.9755742603672987,4.108641135171399
100,6,12,0.8768953129928627,0.9740685974872708,44459.552288182065,14.272264141761774,51.16310381321709,0.003348815461328754,7.212221864127138e-27,7.933444050539852e-26,1,5,false,false,0.8733738723754738,0.975115942309994,0.2380450087749206,-0.0035214406173889046,0.001047344822723173,0.01991427528757532,0.019218944190590104,true,true,supported,supported,0,1,7090.0673064674975,0.9790206167450286,4.132407770145132
100,6,13,0.8660035396318386,0.9716367440335444,43907.32745577562,14.236632098048247,50.71790669804632,0.003348815461328754,7.212221864127138e-27,8.654666236952566e-26,1,5,false,false,0.9058674890754097,1.0127009493517412,0.08093093969694137,0.03986394944357108,0.04106420531819677,0.02041159387557031,0.01966355162178272,true,true,supported,supported,0,1,7087.456175932936,0.9786600629567711,4.480902587207209
100,6,14,0.8551613184771145,0.969191528015105,43357.61497447238,14.200804263141281,50.272076393776516,0.003348815461328754,7.212221864127138e-27,9.375888423365281e-26,1,5,false,false,0.8670313476586554,0.9896566479909417,-0.013186760727835905,0.011870029181540898,0.020465119975836665,0.020064175112486805,0.01977816490900451,true,true,supported,supported,0,1,7176.743627352724,0.990989178038211,4.1248879047368
100,6,15,0.8443676775148693,0.9667324939162046,42810.36556210757,14.164773962725437,49.825573667650104,0.003348815461328754,7.212221864127138e-27,1.0097110609777995e-25,1,5,false,false,0.8381630814334157,0.9601404746540393,0.21836274497106498,-0.006204596081453628,-0.0065920192621653495,0.019682292338772046,0.01952315396903962,true,true,supported,supported,0,1,7084.130082023001,0.9782007845930684,4.153185025763887
100,7,1,1.0,1.0,50701.094679638154,14.652216669933539,56.01811136706299,0.003348815461328754,7.212221864127138e-27,0.0,1,5,false,false,1.020751184008673,1.0173673687411557,0.029091738517272286,0.02075118400867293,0.017367368741155742,0.020685142508113562,0.017740987389271545,true,true,supported,supported,0,1,7204.364090670659,0.9948031055883263,4.3701909243991945
100,7,2,0.9885574807782154,0.9977009403521463,50120.94642920087,14.618530349836087,55.58006737698391,0.003348815461328754,7.212221864127138e-27,7.212221864127138e-27,1,5,false,false,0.98430999072964,0.9750586291536276,0.08206790925830085,-0.004247490048575386,-0.022642311198518672,0.02009888410445923,0.017199456728859485,true,true,supported,supported,0,1,7110.701834632833,0.9818699026005017,3.8302733435530643
100,7,3,0.9771655940647711,0.9953908215585184,49543.36530236282,14.584681988738566,55.14135673324562,0.003348815461328754,7.212221864127138e-27,1.4424443728254276e-26,2,5,false,false,0.9635489863101226,0.9949241469281642,-0.13443086927048026,-0.013616607754648458,-0.0004666746303542135,0.02032019557259734,0.018093393983218267,true,true,supported,supported,0,1,7157.958379374852,0.9883952470829677,3.8297929493395397
100,7,4,0.9658239847963672,0.9930693868714041,48968.333297026016,14.550667824717868,54.7019671656114,0.003348815461328754,7.212221864127138e-27,2.1636665592381415e-26,3,5,false,false,0.9538930734838424,0.9804782259736402,0.04425656853942086,-0.011930911312524772,-0.012591160897763909,0.020083195458513458,0.017831543837213974,true,true,supported,supported,0,1,7199.210587350341,0.9940914923157057,3.830770225516375
100,7,5,0.9545325693787938,0.9907364641047638,48395.8461748725,14.516485334866832,54.26189791344425,0.003348815461328754,7.212221864127138e-27,2.884888745650855e-26,1,5,false,false,0.9533943279380677,0.9976836399312404,0.14504735244991335,-0.001138241440726162,0.006947175826476637,0.02034490273405831,0.01835698674515569,true,true,supported,supported,0,1,7184.800184977346,0.9921016549264494,3.8295574916818915
100,7,6,0.943291663029241,0.9883919469462824,47825.919917758874,14.482132961474386,53.82115872892504,0.003348815461328754,7.212221864127138e-27,3.60611093206357e-26,3,5,false,false,0.939056078162592,0.9846550241341577,0.07291253773349332,-0.004235584866648989,-0.0037369228121246767,0.02012761043802926,0.018225700650678526,true,true,supported,supported,0,1,7125.366545554965,0.983894855779476,3.830379911984283
100,7,7,0.9321009805254069,0.9860356014699249,47258.54006460222,14.447607277005577,53.37973548108136,0.003348815461328754,7.212221864127138e-27,4.327333118476283e-26,3,5,false,false,0.9357283520001289,0.9742154088967215,-0.0011817003335880968,0.00362737147472203,-0.011820192573203325,0.019997892266664565,0.017994846062085127,true,true,supported,supported,0,1,7112.176381776437,0.9820735130870528,3.8302942425104836
100,7,8,0.9209598889527054,0.9836670895381161,46693.67452594016,14.412903326995393,52.93764344794733,0.003348815461328754,7.212221864127138e-27,5.048555304888998e-26,1,5,false,false,0.9453353253300646,0.9860329020842905,-0.16382629339571653,0.024375436377359172,0.002365812546174406,0.020137120115511352,0.018138634254425263,true,true,supported,supported,0,1,7155.516885023039,0.98805811723599,4.906149802135689
100,7,9,0.9098688110993524,0.9812863385725239,46131.34473759807,14.378020048010383,52.49493374541526,0.003348815461328754,7.212221864127138e-27,5.76977749130171e-26,1,5,false,false,0.9632648385112336,1.0248744455128886,-0.06541798912538938,0.05339602741188121,0.043588106940364746,0.020646867246691035,0.01890528108326237,true,true,supported,supported,0,1,7132.638233146277,0.9848989551430927,3.8301478428373956
100,7,10,0.8988278354597141,0.9788931767491611,45571.55518633719,14.342954922448257,52.0516129369435,0.003348815461328754,7.212221864127138e-27,6.490999677714424e-26,1,5,false,false,0.8872378886851284,0.9812596147885622,0.1283789398392889,-0.011589946774585691,0.0023664380394010642,0.02001119442329129,0.019117561493725736,true,true,supported,supported,0,1,7134.440270641157,0.9851477866115931,3.873714409196873
100,7,11,0.8878367131115974,0.9764873466336866,45014.29325152984,14.307704178325274,51.60767067208632,0.003348815461328754,7.212221864127138e-27,7.21222186412714e-26,3,5,false,false,0.8508351959939771,0.9706637334551953,0.2185059579426149,-0.03700151711762034,-0.005823613178491338,0.01982467547412683,0.019558566813401696,true,true,supported,supported,0,1,7204.374158854639,0.994804495837426,3.8301143410674587
100,7,12,0.8768953129928627,0.9740685974872708,44459.552288182065,14.272264141761774,51.16310381321709,0.003348815461328754,7.212221864127138e-27,7.933444050539852e-26,0,5,false,false,0.8870350520311063,0.9889760574111736,-0.08070240839514688,0.010139739038243611,0.014907459923902744,0.020093703484761246,0.01934137100105185,true,true,supported,supported,0,1,7317.571034639419,1.0104351055840126,3.8300699711339052
100,7,13,0.8660035396318386,0.9716367440335444,43907.32745577562,14.236632098048247,50.71790669804632,0.003348815461328754,7.212221864127138e-27,8.654666236952566e-26,1,5,false,false,0.9037041858979896,0.9829505641733473,0.058873765622643306,0.037700646266150994,0.011313820139802866,0.020025088246546256,0.01881864737462182,true,true,supported,supported,0,1,7219.925708625653,0.9969519067420123,3.8303951647437073
100,7,14,0.8551613184771145,0.969191528015105,43357.61497447238,14.200804263141281,50.272076393776516,0.003348815461328754,7.212221864127138e-27,9.375888423365281e-26,1,5,false,false,0.8494513926726772,0.9856956149912477,0.10423276355934322,-0.005709925804437299,0.016504086976142696,0.019977202142407696,0.02002572117849602,true,true,supported,supported,0,1,7060.613146244341,0.9749534860873158,3.829134403102264
100,7,15,0.8443676775148693,0.9667324939162046,42810.36556210757,14.164773962725437,49.825573667650104,0.003348815461328754,7.212221864127138e-27,1.0097110609777995e-25,1,5,false,false,0.8674537175288741,0.9867203737997731,0.03957947517696821,0.023086040014004827,0.019987879883568427,0.02003760258613339,0.019683818591074532,true,true,supported,supported,0,1,7130.7119124153805,0.984632962222505,4.3305126868715265
100,8,1,1.0,1.0,50701.094679638154,14.652216669933539,56.01811136706299,0.003348815461328754,7.212221864127138e-27,0.0,1,5,false,false,0.9974202189175048,0.9665326800316927,-0.09307091405314077,-0.002579781082495236,-0.03346731996830732,0.020041137108096498,0.016775162674926312,true,true,supported,supported,0,1,7479.5516515831,1.0328019402904032,3.9460895713181214
100,8,2,0.9885574807782154,0.9977009403521463,50120.94642920087,14.618530349836087,55.58006737698391,0.003348815461328754,7.212221864127138e-27,7.212221864127138e-27,3,5,false,false,0.9814895464995659,0.9874318268849988,-0.12907272475078552,-0.00706793427864949,-0.01026911346714754,0.020255921641780278,0.017580634642098376,true,true,supported,supported,0,1,7303.299422698356,1.0084644328498145,3.945300780613782
100,8,3,0.9771655940647711,0.9953908215585184,49543.36530236282,14.584681988738566,55.14135673324562,0.003348815461328754,7.212221864127138e-27,1.4424443728254276e-26,3,5,false,false,0.9704481391093401,1.0059884864050184,-0.14976338382683008,-0.006717454955430968,0.010597664846499932,0.02043627167368366,0.018247059689271896,true,true,supported,supported,0,1,7379.810040352168,1.019029279253268,3.9447073225672047
100,8,4,0.9658239847963672,0.9930693868714041,48968.333297026016,14.550667824717868,54.7019671656114,0.003348815461328754,7.212221864127138e-27,2.1636665592381415e-26,1,5,false,false,0.9248928750537959,1.0089450612164315,-0.11274883748347433,-0.0409311097425713,0.015875674345027346,0.020366556648445,0.019142108009187277,true,true,supported,supported,0,1,7440.195492153076,1.0273675078918911,4.035097361992441
100,8,5,0.9545325693787938,0.9907364641047638,48395.8461748725,14.516485334866832,54.26189791344425,0.003348815461328754,7.212221864127138e-27,2.884888745650855e-26,3,5,false,false,0.94213768588544,0.9673554635445392,-0.022946392246954727,-0.012394883493353825,-0.02338100056022463,0.01993224683429022,0.017689040339408792,true,true,supported,supported,0,1,7388.335209670591,1.0202064636385793,3.95292212168695
100,8,6,0.943291663029241,0.9883919469462824,47825.919917758874,14.482132961474386,53.82115872892504,0.003348815461328754,7.212221864127138e-27,3.60611093206357e-26,3,5,false,false,0.9334862533963307,0.9782543859415874,0.019200694010478185,-0.009805409632910211,-0.010137561004694984,0.02006770517897679,0.018163202628460575,true,true,supported,supported,0,1,7430.945435270136,1.0260902285653322,3.945834950815469
100,8,7,0.9321009805254069,0.9860356014699249,47258.54006460222,14.447607277005577,53.37973548108136,0.003348815461328754,7.212221864127138e-27,4.327333118476283e-26,1,5,false,false,0.9088012095444051,0.9843362816196517,-0.20188705302180923,-0.023299770981001777,-0.0016993198502731621,0.02009603371773303,0.018786213900833938,true,true,supported,supported,0,1,7334.421560521187,1.0127618835295755,3.946883236892653
100,8,8,0.9209598889527054,0.9836670895381161,46693.67452594016,14.412903326995393,52.93764344794733,0.003348815461328754,7.212221864127138e-27,5.048555304888998e-26,3,5,false,false,0.9011445413591289,0.9841430550437896,-0.08317819738187678,-0.019815347593576504,0.0004759655056735257,0.020070569081798675,0.0189257032706022,true,true,supported,supported,0,1,7364.90872118412,1.0169716544026677,3.9455849754236847
100,8,9,0.9098688110993524,0.9812863385725239,46131.34473759807,14.378020048010383,52.49493374541526,0.003348815461328754,7.212221864127138e-27,5.76977749130171e-26,1,5,false,false,0.9040523220891727,0.983558202877231,-0.1755606821118102,-0.005816489010179615,0.0022718643047070497,0.02004996794436896,0.018835832516277753,true,true,supported,supported,0,1,7566.71531673455,1.0448377957379935,3.946684696838299
100,8,10,0.8988278354597141,0.9788931767491611,45571.55518633719,14.342954922448257,52.0516129369435,0.003348815461328754,7.212221864127138e-27,6.490999677714424e-26,1,5,false,false,0.9184645917272146,0.982962905555728,-0.0678048641002077,0.0196367562675005,0.0040697288065668635,0.02006862115230488,0.0185424690351058,true,true,supported,supported,0,1,7385.50990301349,1.019816335682614,3.9466874224627877
100,8,11,0.8878367131115974,0.9764873466336866,45014.29325152984,14.307704178325274,51.60767067208632,0.003348815461328754,7.212221864127138e-27,7.21222186412714e-26,3,5,false,false,0.86392346466887,0.9729463449765581,-0.29558218952667675,-0.023913248442727353,-0.003541001657128562,0.019867267865149432,0.01934383927148105,true,true,supported,supported,0,1,7494.478974335535,1.0348631558044097,3.945305133210665
100,8,12,0.8768953129928627,0.9740685974872708,44459.552288182065,14.272264141761774,51.16310381321709,0.003348815461328754,7.212221864127138e-27,7.933444050539852e-26,1,5,false,false,0.8610980973860494,0.9796730668239795,0.18487388654800466,-0.015797215606813353,0.005604469336708662,0.019902036181153535,0.019568589009312146,true,true,supported,supported,0,1,7467.54012482719,1.0311433478082284,3.943795124985446
100,8,13,0.8660035396318386,0.9716367440335444,43907.32745577562,14.236632098048247,50.71790669804632,0.003348815461328754,7.212221864127138e-27,8.654666236952566e-26,1,5,false,false,0.8638791155389601,0.9992478026288816,0.20811237773163346,-0.0021244240928784963,0.02761105859533719,0.020157440427416164,0.020113417439838473,true,true,supported,supported,0,1,7417.737179021236,1.024266387603043,3.944482776162502
100,8,14,0.8551613184771145,0.969191528015105,43357.61497447238,14.200804263141281,50.272076393776516,0.003348815461328754,7.212221864127138e-27,9.375888423365281e-26,3,5,false,false,0.8354103545048832,0.9549219822820135,-0.22145396201989145,-0.019750963972231306,-0.014269545733091471,0.01958340433328449,0.019385844583543078,true,true,supported,supported,0,1,7428.537078006764,1.0257576744002712,3.986890894195272
100,8,15,0.8443676775148693,0.9667324939162046,42810.36556210757,14.164773962725437,49.825573667650104,0.003348815461328754,7.212221864127138e-27,1.0097110609777995e-25,1,5,false,false,0.839163095610033,0.964569534180079,-0.15531093056577452,-0.005204581904836303,-0.0021629597361256803,0.019709062620723788,0.01960684191995578,true,true,supported,supported,0,1,7453.159899145189,1.0291576773191369,3.9445870939484404
100,9,1,1.0,1.0,50701.094679638154,14.652216669933539,56.01811136706299,0.003348815461328754,7.212221864127138e-27,0.0,1,5,false,false,1.0035312898684638,1.0188909137236093,0.06923341428672158,0.0035312898684638494,0.018890913723609293,0.020653416950886124,0.018039632105759273,true,true,supported,supported,0,1,7048.027632184563,0.9732156354853029,3.915669441554654
100,9,2,0.9885574807782154,0.9977009403521463,50120.94642920087,14.618530349836087,55.58006737698391,0.003348815461328754,7.212221864127138e-27,7.212221864127138e-27,1,5,false,false,0.9730020103298935,0.964884544523422,-0.19132392180596217,-0.01555547044832184,-0.03281639582872431,0.019956806787322038,0.0171040710453772,true,true,supported,supported,0,1,7069.666234362817,0.976203567296716,3.9254562119224494
100,9,3,0.9771655940647711,0.9953908215585184,49543.36530236282,14.584681988738566,55.14135673324562,0.003348815461328754,7.212221864127138e-27,1.4424443728254276e-26,3,5,false,false,0.9640614846738664,1.0099455097316188,0.13985375029580532,-0.013104109390904672,0.01455468817310035,0.020486707238891417,0.018484867169789147,true,true,supported,supported,0,1,7093.752660403883,0.979529502955521,3.915551732627834
100,9,4,0.9658239847963672,0.9930693868714041,48968.333297026016,14.550667824717868,54.7019671656114,0.003348815461328754,7.212221864127138e-27,2.1636665592381415e-26,3,5,false,false,0.9248911099909339,0.955849607486069,0.09957742445646614,-0.040932874805433284,-0.03721977938533516,0.0197645909408785,0.017678725542470422,true,true,supported,supported,0,1,7107.212894333983,0.9813881378533531,3.920077295976585
100,9,5,0.9545325693787938,0.9907364641047638,48395.8461748725,14.516485334866832,54.26189791344425,0.003348815461328754,7.212221864127138e-27,2.884888745650855e-26,1,5,false,false,0.9576293321650663,0.9947791954390084,-0.15020287844686342,0.0030967627862724667,0.004042731334244598,0.020289203543412303,0.018177459441131284,true,true,supported,supported,0,1,7054.386608156197,0.9740937045230872,3.9064519507112494
100,9,6,0.943291663029241,0.9883919469462824,47825.919917758874,14.482132961474386,53.82115872892504,0.003348815461328754,7.212221864127138e-27,3.60611093206357e-26,1,5,false,false,0.9518103315470664,0.9575279647667579,-0.042366429638071634,0.008518668517825456,-0.030863982179524463,0.01983025972926363,0.017255982796479302,true,true,supported,supported,0,1,7076.481294352255,0.9771446139674475,3.905280332358648
100,9,7,0.9321009805254069,0.9860356014699249,47258.54006460222,14.447607277005577,53.37973548108136,0.003348815461328754,7.212221864127138e-27,4.327333118476283e-26,1,5,false,false,0.9322676025039608,0.970649380547572,0.03311008931446925,0.0001666219785538825,-0.015386220922352867,0.01995435204976922,0.017954155484306056,true,true,supported,supported,0,1,7196.92465785417,0.993775843393285,3.918396360933853
100,9,8,0.9209598889527054,0.9836670895381161,46693.67452594016,14.412903326995393,52.93764344794733,0.003348815461328754,7.212221864127138e-27,5.048555304888998e-26,1,5,false,false,0.8735115243968358,0.9593022269661662,0.32792169325498555,-0.04744836455586965,-0.02436486257194992,0.01974473864063164,0.018764984686558333,true,true,supported,supported,0,1,7052.810373149603,0.973876052630434,3.9477107696427787
100,9,9,0.9098688110993524,0.9812863385725239,46131.34473759807,14.378020048010383,52.49493374541526,0.003348815461328754,7.212221864127138e-27,5.76977749130171e-26,1,5,false,false,0.8831157306224552,0.9634401910895253,0.00401409357714577,-0.026753080476897173,-0.01784614748299862,0.01976811035281156,0.01865871283018808,true,true,supported,supported,0,1,7086.96416443072,0.9785921243345375,3.9127812191451254
100,9,10,0.8988278354597141,0.9788931767491611,45571.55518633719,14.342954922448257,52.0516129369435,0.003348815461328754,7.212221864127138e-27,6.490999677714424e-26,1,5,false,false,0.8952772464818495,0.9716356093314445,-0.28451318388054175,-0.0035505889778646438,-0.007257567417716548,0.019907402291036193,0.018677092710573273,true,true,supported,supported,0,1,6999.508485239272,0.9665159465947628,3.938542310979374
100,9,11,0.8878367131115974,0.9764873466336866,45014.29325152984,14.307704178325274,51.60767067208632,0.003348815461328754,7.212221864127138e-27,7.21222186412714e-26,1,5,false,false,0.8737174243300909,0.9902850734458383,-0.007846140512778942,-0.014119288781506478,0.013797726812151634,0.020085265898216437,0.019649906560663004,true,true,supported,supported,0,1,7263.886944705531,1.003022223792534,3.9214561980569917
100,9,12,0.8768953129928627,0.9740685974872708,44459.552288182065,14.272264141761774,51.16310381321709,0.003348815461328754,7.212221864127138e-27,7.933444050539852e-26,1,5,false,false,0.890853173739927,0.9816168971902479,-0.2847231992816488,0.013957860747064288,0.0075482997029771015,0.020045983758068778,0.019080831303233313,true,true,supported,supported,0,1,7087.582408424825,0.9786774935687413,4.143182241791991
100,9,13,0.8660035396318386,0.9716367440335444,43907.32745577562,14.236632098048247,50.71790669804632,0.003348815461328754,7.212221864127138e-27,8.654666236952566e-26,1,5,false,false,0.8598711260640982,1.0028514889986127,0.07639840936611188,-0.0061324135677404135,0.031214744965068264,0.020198825452750743,0.02032310954325527,true,true,supported,supported,0,1,7144.129188576239,0.9864856653654017,3.913329031766682
100,9,14,0.8551613184771145,0.969191528015105,43357.61497447238,14.200804263141281,50.272076393776516,0.003348815461328754,7.212221864127138e-27,9.375888423365281e-26,1,5,false,false,0.7986696329733555,0.960294734660836,0.34501552982640266,-0.05649168550375905,-0.008896793354268961,0.019617120999611708,0.0204301238612332,true,true,supported,supported,0,1,7060.94848000293,0.974999790113633,3.980215872561377
100,9,15,0.8443676775148693,0.9667324939162046,42810.36556210757,14.164773962725437,49.825573667650104,0.003348815461328754,7.212221864127138e-27,1.0097110609777995e-25,1,5,false,false,0.8314987112598196,0.9561841317876987,0.1295835134346861,-0.01286896625504974,-0.010548362128505961,0.019599695910414872,0.019515645844323255,true,true,supported,supported,0,1,7011.220008208087,0.9681331135332901,3.903929516479798
100,10,1,1.0,1.0,50701.094679638154,14.652216669933539,56.01811136706299,0.003348815461328754,7.212221864127138e-27,0.0,1,5,false,false,0.9887174157952818,0.9986902169560922,0.13769215990039088,-0.011282584204718171,-0.0013097830439078306,0.020388017871599735,0.017752812609937555,true,true,supported,supported,0,1,7328.08085907933,1.0118863379010399,4.123649297959721
