duration_us,draw_id,image_q,delta_eta_q_given_1,delta_rho_y_q_given_1,truth_delta_eta_q_given_1,truth_delta_rho_y_q_given_1,eta_pair_supported,rho_y_pair_supported,eta_pair_reason,rho_y_pair_reason
350,21,8,-0.2592214345815689,-0.057519627031209275,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,21,9,-0.268752092030179,-0.05288983384169066,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,21,10,-0.2916888459282223,-0.05910216939284607,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,21,11,-0.36054781527226987,-0.10524609958078968,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,21,12,-0.4074781384681655,-0.09601118748275528,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,21,13,-0.4230420421551232,-0.11411052250370446,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,21,14,-0.44887148522386555,-0.09415362384629244,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,21,15,-0.5055281122752171,-0.16562787238291776,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,22,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,22,2,-0.032895478207927265,-0.012269690959875623,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,22,3,-0.10878387944167456,-0.03879918454231679,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,22,4,-0.1484027575388701,-0.042869806755776674,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,22,5,-0.1652302191306455,-0.014893732842885088,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,22,6,-0.2093085897077912,-0.05692089688616009,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,22,7,-0.23286835022821206,-0.058193606308263535,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,22,8,-0.27814490749801557,-0.05694259259001677,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,22,9,-0.3199444869802306,-0.07888446207538358,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,22,10,-0.36088569437358475,-0.1051073104439727,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,22,11,-0.37920262977603314,-0.09701851222857394,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,22,12,-0.4285070773348326,-0.09528009022390527,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,22,13,-0.4427728829782078,-0.13276384450998935,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,22,14,-0.4880827700603736,-0.14585786683166702,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,22,15,-0.529863093056345,-0.14628490011883488,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,23,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,23,2,-0.046796671547765345,-0.0017387729803539642,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,23,3,-0.10513575667855879,-0.016609109536339872,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,23,4,-0.12218041660973578,-0.02213437849176214,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,23,5,-0.17211068073865,-0.03611555294948221,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,23,6,-0.20404980052498534,-0.029614254722665434,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,23,7,-0.2394728027730627,-0.057281466888698285,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,23,8,-0.2845248440432495,-0.07361805909365338,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,23,9,-0.3206860294490306,-0.0751858485519672,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,23,10,-0.3432299228294051,-0.08286445429268019,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,23,11,-0.38630014221053355,-0.07224432877832476,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,23,12,-0.430550617167886,-0.12416400235468084,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,23,13,-0.44434389217861103,-0.11718400596802225,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,23,14,-0.47233029247144,-0.1155351888870978,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,23,15,-0.5117220054339074,-0.12078086559871615,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,24,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,24,2,-0.03328655595209662,-0.009643205855811798,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,24,3,-0.0719421712886471,-0.024195354412605896,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,24,4,-0.09701303305486475,-0.027732406729111814,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,24,5,-0.15563238668678048,-0.04093941306280158,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,24,6,-0.18115977100144787,-0.056046003280216694,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,24,7,-0.22442205294967532,-0.05980403018679192,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,24,8,-0.26600965842074054,-0.06767886510824517,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,24,9,-0.2968398789673883,-0.0694591860850986,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,24,10,-0.3127166747690042,-0.08755473758472876,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,24,11,-0.35777467245838235,-0.08501854821647647,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,24,12,-0.3895672568820646,-0.10504233344471381,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,24,13,-0.40836874962178593,-0.08998707727863209,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,24,14,-0.4485793470766971,-0.10776005217229145,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,24,15,-0.5022773607472848,-0.13769821336274923,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,25,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,25,2,-0.04138673590713382,-0.039914412684507905,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,25,3,-0.0670164386704355,-0.04252265852949033,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,25,4,-0.11724176819599741,-0.02823764867449352,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,25,5,-0.15274104049810477,-0.041602400881049495,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,25,6,-0.19544312873189773,-0.059050518832004184,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,25,7,-0.22183825501284615,-0.06032226574135102,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,25,8,-0.2632739530895405,-0.07677347573688964,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,25,9,-0.2703209260044369,-0.0750353077929864,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,25,10,-0.31514259579179094,-0.07963768781275826,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,25,11,-0.36294952901559363,-0.09092169549489693,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,25,12,-0.3965402387867224,-0.1376356051703881,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,25,13,-0.4196147652534342,-0.10429884163495029,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,25,14,-0.46559216413897997,-0.14104010818842982,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,25,15,-0.4843741579168822,-0.1433653660533274,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,26,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,26,2,-0.044200914122625945,-0.009708480270548159,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,26,3,-0.08595817079583945,-0.020882799080407466,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,26,4,-0.14199412278059997,-0.03437698656391397,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,26,5,-0.17010608375476666,-0.054774164527772506,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,26,6,-0.19048124714352077,-0.05605230940805739,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,26,7,-0.23647006024904105,-0.06211033325845838,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,26,8,-0.27698224934361504,-0.08304213441361097,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,26,9,-0.3078061275910209,-0.09009441351969183,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,26,10,-0.35088217767474905,-0.06153465255979129,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,26,11,-0.3890545697843105,-0.11037081933834048,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,26,12,-0.4063587694056884,-0.11648416563470354,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,26,13,-0.44752012115843476,-0.12977306802749944,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,26,14,-0.4898220309884771,-0.126747271674295,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,26,15,-0.5174915664884938,-0.14513080442207482,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,27,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,27,2,-0.026840007948771838,0.006716155180882866,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,27,3,-0.060058848415208366,-0.00792881595382633,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,27,4,-0.10785666991717058,0.005783991968918767,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,27,5,-0.13913126473342563,-0.0199226430832945,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,27,6,-0.1904500830875976,-0.03282530479584422,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,27,7,-0.20587905016236885,-0.021609625364455987,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,27,8,-0.2548317397290124,-0.04410901324270944,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,27,9,-0.2969605494893951,-0.06913333206739991,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,27,10,-0.3120609537676997,-0.06580340522034822,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,27,11,-0.34305015635672687,-0.06641513689009504,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,27,12,-0.3958658073843143,-0.09117108890662873,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,27,13,-0.4305209307585588,-0.1023925243838012,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,27,14,-0.46399124036454675,-0.10253557390106871,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,27,15,-0.4912977607154278,-0.11815290932508693,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,28,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,28,2,-0.024522313991891642,0.004219615485228867,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,28,3,-0.06600176054952378,-0.0025986348029241046,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,28,4,-0.11929005435621731,-0.024746384045329806,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,28,5,-0.15043853450434996,-0.0336501457184748,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,28,6,-0.18131922158221714,-0.051129842744017884,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,28,7,-0.2204656711982168,-0.02793715586104062,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,28,8,-0.2651895795473934,-0.048901119419576866,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,28,9,-0.29799959227300166,-0.07189723022581263,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,28,10,-0.3317191315937479,-0.08818804770758981,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,28,11,-0.3603772007011037,-0.07920006592325435,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,28,12,-0.40578578004118127,-0.10594199993694986,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,28,13,-0.41977516505992407,-0.06960225812419518,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,28,14,-0.46331921872764203,-0.13911386546791493,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,28,15,-0.49069059699373674,-0.08970845048264009,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,29,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,29,2,-0.04843677839879934,-0.0006393455946500648,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,29,3,-0.08089974001300826,-0.017630107297333386,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,29,4,-0.12181610905514162,-0.03723718792299269,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,29,5,-0.1628419579354503,-0.0374145581800015,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,29,6,-0.20564513605968926,-0.025495230741299113,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,29,7,-0.23477143047687443,-0.05527776851993049,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,29,8,-0.2692117610680651,-0.054065405207605055,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,29,9,-0.3058277201543451,-0.09081595291592948,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,29,10,-0.3390179374596224,-0.07336806941274421,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,29,11,-0.36875486126553736,-0.08642797542160319,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,29,12,-0.40238091234380025,-0.11612950069755745,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,29,13,-0.44342244480714677,-0.13813565609282252,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,29,14,-0.4391285802827013,-0.0781761005829501,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,29,15,-0.4964938969328039,-0.1216567727248482,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,30,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,30,2,-0.06847805793739081,-0.04759226406794037,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,30,3,-0.10158263786497912,-0.04425702380825891,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,30,4,-0.11959840287152612,-0.04436024923335202,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,30,5,-0.16118688901816258,-0.055819852599817366,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,30,6,-0.2033314242508507,-0.05407678402504901,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,30,7,-0.24063518440818144,-0.0707391545306224,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,30,8,-0.2563175987974421,-0.0524358264175766,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,30,9,-0.2934792964921661,-0.08203452534389033,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,30,10,-0.3460630408201665,-0.10333348277994958,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,30,11,-0.3830865559899087,-0.10316472916417119,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,30,12,-0.4273051358449238,-0.14953014592988012,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,30,13,-0.45694704276467035,-0.13860099916646162,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,30,14,-0.47723098571082667,-0.1498169052922893,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,30,15,-0.5249664678467121,-0.1465105308847927,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,31,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,31,2,-0.006896716534850689,0.014010657909757418,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,31,3,-0.03356515735683818,0.029998742135022294,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,31,4,-0.07856249607513266,-0.0034283662021084016,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,31,5,-0.12790453968985716,-0.025273902315721464,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,31,6,-0.17091956671835107,-0.0464924396858335,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,31,7,-0.20243882419652925,-0.042282769338713666,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,31,8,-0.24497147355029758,-0.04414901272036875,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,31,9,-0.2755025218914877,-0.047614510412588906,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,31,10,-0.3090687438173574,-0.07196811688785076,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,31,11,-0.3532015632091162,-0.07564036901146598,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,31,12,-0.3803744153960411,-0.08410755593442443,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,31,13,-0.4114219283953683,-0.10450118833387667,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,31,14,-0.4448592548933594,-0.09969671803902602,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,31,15,-0.4688675695664246,-0.11258060908757184,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,32,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,32,2,-0.037797387946946204,-0.02267329540030283,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,32,3,-0.07825325233450953,-0.013440438884055994,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,32,4,-0.10150990094272616,-0.014367048475400823,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,32,5,-0.15892060640762906,-0.041072402074799785,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,32,6,-0.20011056350300704,-0.043364261369048585,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,32,7,-0.23373366861159828,-0.06165737243749225,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,32,8,-0.2687203389049956,-0.0611587228626862,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,32,9,-0.30786517602708097,-0.07204665441805058,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,32,10,-0.34854566751705063,-0.08580596277407415,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,32,11,-0.36407586515429236,-0.09224281087237307,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,32,12,-0.4204358606776315,-0.10899679620173175,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,32,13,-0.4324362045635597,-0.09683390674585168,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,32,14,-0.4797557490242901,-0.1344477795117618,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,32,15,-0.5161431446859392,-0.13582856577151958,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,33,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,33,2,-0.038217474688530984,-0.004453944716247493,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,33,3,-0.07851064572687294,-0.007561218984993956,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,33,4,-0.11363746359056859,-0.03290363123443041,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,33,5,-0.1526778796186139,-0.02212450928841736,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,33,6,-0.19129405559247548,-0.04571662639619534,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,33,7,-0.21762644511035345,-0.05146399630102061,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,33,8,-0.2471961198854774,-0.06113088746176765,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,33,9,-0.2877707990550944,-0.051071884791455746,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,33,10,-0.33432852273851954,-0.07474288374566629,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,33,11,-0.3587034074925556,-0.04188443392597596,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,33,12,-0.41353604389056053,-0.11130101556434946,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,33,13,-0.4039866704741454,-0.09136960733175603,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,33,14,-0.4544817799757842,-0.11840339882820405,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,33,15,-0.5006232391276411,-0.12082489184740097,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,34,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,34,2,-0.058777339132741524,-0.02218070563926866,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,34,3,-0.07737542983366663,-0.016931771696238718,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,34,4,-0.1285380590957732,-0.03452703402642243,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,34,5,-0.14973513650809644,-0.031149356424384766,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,34,6,-0.20011662697378285,-0.04986666748218682,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,34,7,-0.23644313826229058,-0.0571051356076252,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,34,8,-0.27123768088579814,-0.05774188813143799,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,34,9,-0.3100257207243875,-0.08859677484735173,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,34,10,-0.33662571113073203,-0.08163492483579404,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,34,11,-0.37884608215282456,-0.09880144004892921,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,34,12,-0.39569062365556273,-0.10723688870763715,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,34,13,-0.43665207282367213,-0.14300219298169692,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,34,14,-0.4820887702535849,-0.1385874796982618,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,34,15,-0.5143550195467861,-0.15594053916810835,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,35,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,35,2,-0.04369544176764162,-0.016525659103268198,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,35,3,-0.07563258720248522,-0.008296193653453021,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,35,4,-0.10616783088267712,-0.02491389695659052,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,35,5,-0.16647000632861075,-0.03712211654902997,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,35,6,-0.18754616777335587,-0.03357789727870364,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,35,7,-0.2405976497972352,-0.06083967805301138,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,35,8,-0.2655359465385807,-0.06487372986058115,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,35,9,-0.3223840047161023,-0.06455776525443291,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,35,10,-0.3446909357013138,-0.09210718979415178,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,35,11,-0.3762910034387321,-0.09136991999886623,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,35,12,-0.41399867197539364,-0.09574754384422668,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,35,13,-0.4428134351484071,-0.1138804064853316,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,35,14,-0.45083556891085574,-0.09944717711299278,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,35,15,-0.49975113592044396,-0.11122234130679998,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,36,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,36,2,-0.02202633692959044,0.013947607603831624,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,36,3,-0.08758171586762531,-0.015562233692407945,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,36,4,-0.12043021628758621,-0.0398924847965203,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,36,5,-0.1525159946924648,-0.021611490358156016,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,36,6,-0.20840971276001163,-0.028169584825605165,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,36,7,-0.21772986344971346,-0.04274737771497117,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,36,8,-0.2513009328165208,-0.051680198223410634,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,36,9,-0.28685771978571295,-0.054247335232274096,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,36,10,-0.3437556542143533,-0.05955960874548072,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,36,11,-0.3773643308805783,-0.09181790524683853,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,36,12,-0.40799408554580896,-0.1047319220547056,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,36,13,-0.4270928554223875,-0.10728689466451802,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,36,14,-0.46140546534887406,-0.12525785893638652,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,36,15,-0.4824307325103955,-0.11503943222113333,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,37,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,37,2,-0.012200909569700658,0.014953189601495609,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,37,3,-0.06582613227099032,-0.0020870401593945376,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,37,4,-0.12319916165327949,-0.00886654282501853,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,37,5,-0.13046098315391075,-0.017277228163801395,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,37,6,-0.1804420756963323,-0.05323872206253799,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,37,7,-0.21323289235101361,-0.040631086091291735,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
350,37,8,-0.25582624696338707,-0.06415137116342051,-0.2659806846811973,-0.059970459485548466,true,true,supported,supported
350,37,9,-0.27547258896168814,-0.05742037805512579,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
350,37,10,-0.3289606446072687,-0.0769219230149586,-0.3365279704284262,-0.07877753359023243,true,true,supported,supported
350,37,11,-0.3612773401428182,-0.09053836249528702,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
350,37,12,-0.37827485730163946,-0.08064506823967554,-0.4046442293101673,-0.09852162071946047,true,true,supported,supported
350,37,13,-0.43475022985357636,-0.12657622661704204,-0.437777672704159,-0.10878678435253109,true,true,supported,supported
350,37,14,-0.43848933111096555,-0.09806564270632567,-0.4702897722487094,-0.11934121888760929,true,true,supported,supported
350,37,15,-0.4869974372786152,-0.1273679574868294,-0.5021706691835172,-0.13020662522333004,true,true,supported,supported
350,38,1,0.0,0.0,0.0,0.0,true,true,supported,supported
350,38,2,-0.0306702014600031,0.009256188732543413,-0.03982806586113119,-0.008095634824816123,true,true,supported,supported
350,38,3,-0.07989351172446779,-0.011748902693631158,-0.07904011104729458,-0.0163329104618839,true,true,supported,supported
350,38,4,-0.11598305203487203,-0.014746719537445885,-0.11764019563580796,-0.024720393526136863,true,true,supported,supported
350,38,5,-0.14186433868836823,-0.013181604709613381,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
350,38,6,-0.17063371880360934,-0.02470342676425863,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
350,38,7,-0.24770794694931197,-0.051868745500580626,-0.22980045707614938,-0.050881040517256726,true,true,supported,supported
