method,duration_us,state,draw_id,role,role_id,frame_id,seed_tuple
dpfi,25,connected_modulated,37,atom_h,1,1,20260818;5301;25;1;2;37;1;1
dpfi,25,connected_modulated,37,atom_v,2,1,20260818;5301;25;1;2;37;2;1
dpfi,25,connected_modulated,37,blank_h,3,0,20260818;5301;25;1;2;37;3;0
dpfi,25,connected_modulated,37,blank_v,4,0,20260818;5301;25;1;2;37;4;0
dpfi,25,connected_modulated,37,dark_h,5,0,20260818;5301;25;1;2;37;5;0
dpfi,25,connected_modulated,37,dark_v,6,0,20260818;5301;25;1;2;37;6;0
dpfi,25,connected_modulated,38,atom_h,1,1,20260818;5301;25;1;2;38;1;1
dpfi,25,connected_modulated,38,atom_v,2,1,20260818;5301;25;1;2;38;2;1
dpfi,25,connected_modulated,38,blank_h,3,0,20260818;5301;25;1;2;38;3;0
dpfi,25,connected_modulated,38,blank_v,4,0,20260818;5301;25;1;2;38;4;0
dpfi,25,connected_modulated,38,dark_h,5,0,20260818;5301;25;1;2;38;5;0
dpfi,25,connected_modulated,38,dark_v,6,0,20260818;5301;25;1;2;38;6;0
dpfi,25,connected_modulated,39,atom_h,1,1,20260818;5301;25;1;2;39;1;1
dpfi,25,connected_modulated,39,atom_v,2,1,20260818;5301;25;1;2;39;2;1
dpfi,25,connected_modulated,39,blank_h,3,0,20260818;5301;25;1;2;39;3;0
dpfi,25,connected_modulated,39,blank_v,4,0,20260818;5301;25;1;2;39;4;0
dpfi,25,connected_modulated,39,dark_h,5,0,20260818;5301;25;1;2;39;5;0
dpfi,25,connected_modulated,39,dark_v,6,0,20260818;5301;25;1;2;39;6;0
dpfi,25,connected_modulated,40,atom_h,1,1,20260818;5301;25;1;2;40;1;1
dpfi,25,connected_modulated,40,atom_v,2,1,20260818;5301;25;1;2;40;2;1
dpfi,25,connected_modulated,40,blank_h,3,0,20260818;5301;25;1;2;40;3;0
dpfi,25,connected_modulated,40,blank_v,4,0,20260818;5301;25;1;2;40;4;0
dpfi,25,connected_modulated,40,dark_h,5,0,20260818;5301;25;1;2;40;5;0
dpfi,25,connected_modulated,40,dark_v,6,0,20260818;5301;25;1;2;40;6;0
dpfi,25,connected_modulated,41,atom_h,1,1,20260818;5301;25;1;2;41;1;1
dpfi,25,connected_modulated,41,atom_v,2,1,20260818;5301;25;1;2;41;2;1
dpfi,25,connected_modulated,41,blank_h,3,0,20260818;5301;25;1;2;41;3;0
dpfi,25,connected_modulated,41,blank_v,4,0,20260818;5301;25;1;2;41;4;0
dpfi,25,connected_modulated,41,dark_h,5,0,20260818;5301;25;1;2;41;5;0
dpfi,25,connected_modulated,41,dark_v,6,0,20260818;5301;25;1;2;41;6;0
dpfi,25,connected_modulated,42,atom_h,1,1,20260818;5301;25;1;2;42;1;1
dpfi,25,connected_modulated,42,atom_v,2,1,20260818;5301;25;1;2;42;2;1
dpfi,25,connected_modulated,42,blank_h,3,0,20260818;5301;25;1;2;42;3;0
dpfi,25,connected_modulated,42,blank_v,4,0,20260818;5301;25;1;2;42;4;0
dpfi,25,connected_modulated,42,dark_h,5,0,20260818;5301;25;1;2;42;5;0
dpfi,25,connected_modulated,42,dark_v,6,0,20260818;5301;25;1;2;42;6;0
dpfi,25,connected_modulated,43,atom_h,1,1,20260818;5301;25;1;2;43;1;1
dpfi,25,connected_modulated,43,atom_v,2,1,20260818;5301;25;1;2;43;2;1
dpfi,25,connected_modulated,43,blank_h,3,0,20260818;5301;25;1;2;43;3;0
dpfi,25,connected_modulated,43,blank_v,4,0,20260818;5301;25;1;2;43;4;0
dpfi,25,connected_modulated,43,dark_h,5,0,20260818;5301;25;1;2;43;5;0
dpfi,25,connected_modulated,43,dark_v,6,0,20260818;5301;25;1;2;43;6;0
dpfi,25,connected_modulated,44,atom_h,1,1,20260818;5301;25;1;2;44;1;1
dpfi,25,connected_modulated,44,atom_v,2,1,20260818;5301;25;1;2;44;2;1
dpfi,25,connected_modulated,44,blank_h,3,0,20260818;5301;25;1;2;44;3;0
dpfi,25,connected_modulated,44,blank_v,4,0,20260818;5301;25;1;2;44;4;0
dpfi,25,connected_modulated,44,dark_h,5,0,20260818;5301;25;1;2;44;5;0
dpfi,25,connected_modulated,44,dark_v,6,0,20260818;5301;25;1;2;44;6;0
dpfi,25,connected_modulated,45,atom_h,1,1,20260818;5301;25;1;2;45;1;1
dpfi,25,connected_modulated,45,atom_v,2,1,20260818;5301;25;1;2;45;2;1
dpfi,25,connected_modulated,45,blank_h,3,0,20260818;5301;25;1;2;45;3;0
dpfi,25,connected_modulated,45,blank_v,4,0,20260818;5301;25;1;2;45;4;0
dpfi,25,connected_modulated,45,dark_h,5,0,20260818;5301;25;1;2;45;5;0
dpfi,25,connected_modulated,45,dark_v,6,0,20260818;5301;25;1;2;45;6;0
dpfi,25,connected_modulated,46,atom_h,1,1,20260818;5301;25;1;2;46;1;1
dpfi,25,connected_modulated,46,atom_v,2,1,20260818;5301;25;1;2;46;2;1
dpfi,25,connected_modulated,46,blank_h,3,0,20260818;5301;25;1;2;46;3;0
dpfi,25,connected_modulated,46,blank_v,4,0,20260818;5301;25;1;2;46;4;0
dpfi,25,connected_modulated,46,dark_h,5,0,20260818;5301;25;1;2;46;5;0
dpfi,25,connected_modulated,46,dark_v,6,0,20260818;5301;25;1;2;46;6;0
dpfi,25,connected_modulated,47,atom_h,1,1,20260818;5301;25;1;2;47;1;1
dpfi,25,connected_modulated,47,atom_v,2,1,20260818;5301;25;1;2;47;2;1
dpfi,25,connected_modulated,47,blank_h,3,0,20260818;5301;25;1;2;47;3;0
dpfi,25,connected_modulated,47,blank_v,4,0,20260818;5301;25;1;2;47;4;0
dpfi,25,connected_modulated,47,dark_h,5,0,20260818;5301;25;1;2;47;5;0
dpfi,25,connected_modulated,47,dark_v,6,0,20260818;5301;25;1;2;47;6;0
dpfi,25,connected_modulated,48,atom_h,1,1,20260818;5301;25;1;2;48;1;1
dpfi,25,connected_modulated,48,atom_v,2,1,20260818;5301;25;1;2;48;2;1
dpfi,25,connected_modulated,48,blank_h,3,0,20260818;5301;25;1;2;48;3;0
dpfi,25,connected_modulated,48,blank_v,4,0,20260818;5301;25;1;2;48;4;0
dpfi,25,connected_modulated,48,dark_h,5,0,20260818;5301;25;1;2;48;5;0
dpfi,25,connected_modulated,48,dark_v,6,0,20260818;5301;25;1;2;48;6;0
dpfi,25,connected_modulated,49,atom_h,1,1,20260818;5301;25;1;2;49;1;1
dpfi,25,connected_modulated,49,atom_v,2,1,20260818;5301;25;1;2;49;2;1
dpfi,25,connected_modulated,49,blank_h,3,0,20260818;5301;25;1;2;49;3;0
dpfi,25,connected_modulated,49,blank_v,4,0,20260818;5301;25;1;2;49;4;0
dpfi,25,connected_modulated,49,dark_h,5,0,20260818;5301;25;1;2;49;5;0
dpfi,25,connected_modulated,49,dark_v,6,0,20260818;5301;25;1;2;49;6;0
dpfi,25,connected_modulated,50,atom_h,1,1,20260818;5301;25;1;2;50;1;1
dpfi,25,connected_modulated,50,atom_v,2,1,20260818;5301;25;1;2;50;2;1
dpfi,25,connected_modulated,50,blank_h,3,0,20260818;5301;25;1;2;50;3;0
dpfi,25,connected_modulated,50,blank_v,4,0,20260818;5301;25;1;2;50;4;0
dpfi,25,connected_modulated,50,dark_h,5,0,20260818;5301;25;1;2;50;5;0
dpfi,25,connected_modulated,50,dark_v,6,0,20260818;5301;25;1;2;50;6;0
dpfi,25,connected_modulated,51,atom_h,1,1,20260818;5301;25;1;2;51;1;1
