method,state,display_label,duration_us,draw_id,eta_hat,eta_truth,d_peak_hat_um,d_peak_truth_um,nu_vp_hat,nu_vp_truth,nuisance_censored,d_peak_supported,nu_vp_supported
dgi,separated_droplets,ID,25,3,0.9177271537063068,1.0,2.8042022315085,2.799987273455,0.09296387736261913,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,4,0.9053840013024338,1.0,2.8096668237845,2.799987273455,0.09693691259585964,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,5,0.989973709474741,1.0,2.7911007964929997,2.799987273455,0.09796501979122563,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,6,1.009861344366794,1.0,2.822251275073,2.799987273455,0.10093137437290987,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,7,1.0268272541743424,1.0,2.8076467218829997,2.799987273455,0.07787761495896448,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,8,1.0475554834095233,1.0,2.7940154188165,2.799987273455,0.11570664818640712,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,9,0.9570079089521225,1.0,2.7370879252665,2.799987273455,0.0994661128206986,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,10,0.9940248914105496,1.0,2.8062910206135,2.799987273455,0.07560621480033092,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,11,1.0479360164109648,1.0,2.7721216139335,2.799987273455,0.09747954777672754,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,12,1.1175427912267788,1.0,2.7835090248735,2.799987273455,0.12869767618044764,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,13,0.8688718962944854,1.0,2.804676187408,2.799987273455,0.09232742609118183,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,14,1.0190404281812042,1.0,2.774801737234,2.799987273455,0.06845516143128869,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,15,1.0967175071271988,1.0,2.794087630709,2.799987273455,0.10220907825728114,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,16,0.9942027938662538,1.0,2.764402238319,2.799987273455,0.11478740477602664,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,17,0.8784719309467031,1.0,2.832492337115,2.799987273455,0.08284321158487863,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,18,0.8581710309857521,1.0,2.787049638058,2.799987273455,0.12199434815729324,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,19,0.9702482217209136,1.0,2.804081873356,2.799987273455,0.10457044865035914,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,20,1.0908548256855226,1.0,2.8081145726525,2.799987273455,0.06296223355722635,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,21,1.0222577169479692,1.0,2.773030283272,2.799987273455,0.0953413597062941,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,22,0.9086355437339821,1.0,2.79623861774,2.799987273455,0.11771691535257181,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,23,0.9322549508956878,1.0,2.8063503987735,2.799987273455,0.12400998863997313,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,24,0.9964025712290168,1.0,2.8146909670805,2.799987273455,0.0851097196469046,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,25,1.1059733708751531,1.0,2.8383848756995,2.799987273455,0.10238262525022866,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,26,0.9529191753932436,1.0,2.818383463222,2.799987273455,0.09512551799665869,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,27,0.967322530105893,1.0,2.7820601689145,2.799987273455,0.08558605975509864,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,28,0.9524576711669622,1.0,2.8340903823575,2.799987273455,0.08290336379527322,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,29,1.0072354273935782,1.0,2.7807162724115,2.799987273455,0.0838008452051951,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,30,0.9549243208137514,1.0,2.7505485116940003,2.799987273455,0.08412529837941535,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,31,1.014779826379606,1.0,2.8000056481069997,2.799987273455,0.09145294319579847,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,32,1.0699842394781724,1.0,2.796772602986,2.799987273455,0.09838453147014875,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,33,1.0345322652256796,1.0,2.816300930631,2.799987273455,0.06230918706067404,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,34,0.9426125273863788,1.0,2.7743405982300002,2.799987273455,0.10723454558489318,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,35,1.1243727234622334,1.0,2.787432114754,2.799987273455,0.07381614610159042,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,36,0.9523579160405847,1.0,2.8027726116665,2.799987273455,0.10198622267117508,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,37,0.9318338524467937,1.0,2.7763446863025,2.799987273455,0.09941446135379989,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,38,1.0157927297360163,1.0,2.8104549017135003,2.799987273455,0.08161796538076266,0.08736061642362755,False,True,False
dgi,separated_droplets,ID,25,39,0.7921372973564929,1.0,2.8069115107530003,2.799987273455,0.10695172528417828,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,40,0.8956018673435271,1.0,2.7977509520615,2.799987273455,0.1314997759131335,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,41,0.9330966351414302,1.0,2.788184936514,2.799987273455,0.0876320900832048,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,42,0.9425064056378367,1.0,2.8273875851175,2.799987273455,0.10258493377757819,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,43,0.9271498490195809,1.0,2.7829249699745002,2.799987273455,0.10300826334416274,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,44,0.883280847552028,1.0,2.8376255059555,2.799987273455,0.10507738287344703,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,45,1.0835983837815995,1.0,2.7760957912424997,2.799987273455,0.0851262760107905,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,46,0.8903283961436715,1.0,2.79168179746,2.799987273455,0.1145981664590584,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,47,0.8798097141484436,1.0,2.787013542031,2.799987273455,0.10429404684165136,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,48,0.9393849866999968,1.0,2.798561301697,2.799987273455,0.07517130185480371,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,49,1.1410028511660377,1.0,2.803509839892,2.799987273455,0.08958403997613903,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,50,1.126167054787448,1.0,2.7757867445805,2.799987273455,0.09587219799917024,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,51,1.0760990352800828,1.0,2.811481336492,2.799987273455,0.05544507253926746,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,52,0.9803343409207245,1.0,2.7995200303985,2.799987273455,0.12590495716631264,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,53,0.9978025087688119,1.0,2.8310839539805,2.799987273455,0.09651634710080799,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,54,1.0665568000988128,1.0,2.8323283977345,2.799987273455,0.07419697322395592,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,55,0.9003964207885133,1.0,2.8108758273515,2.799987273455,0.11190406220169644,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,56,1.087877630302754,1.0,2.8394643174455,2.799987273455,0.08232101812045753,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,57,1.041316684162404,1.0,2.7829701964205,2.799987273455,0.0848727399303204,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,58,1.0134801445451043,1.0,2.8269473928010003,2.799987273455,0.07065820705790805,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,59,0.9143601141021883,1.0,2.825369975772,2.799987273455,0.09907847183830228,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,60,0.991269116368984,1.0,2.7528850088855,2.799987273455,0.10473169076646249,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,61,0.9471568690443438,1.0,2.8366245722384997,2.799987273455,0.08209675725245244,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,62,0.9994325134885028,1.0,2.7799944841890003,2.799987273455,0.0637265621717085,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,25,63,1.0368552797994828,1.0,2.7886912146795,2.799987273455,0.08654578913814834,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,0,0.8873055119903707,1.0,2.787012775182,2.799987273455,0.09300853075952288,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,1,0.9982989799971125,1.0,2.771721454665,2.799987273455,0.0858757045688992,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,2,1.0096600713600077,1.0,2.7827555129395,2.799987273455,0.09935859905927398,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,3,0.9371807535633825,1.0,2.7921576700579998,2.799987273455,0.0897377254080637,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,4,1.028112523392101,1.0,2.8007464686335,2.799987273455,0.09501168554317754,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,5,0.8902658843362284,1.0,2.8103794114725,2.799987273455,0.08544976488314471,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,6,1.0891957028033221,1.0,2.8047126651710004,2.799987273455,0.08150734258135228,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,7,1.0751379881022456,1.0,2.79883714625,2.799987273455,0.0984510407513094,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,8,0.9099188769532766,1.0,2.786509756449,2.799987273455,0.10077845342696852,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,9,0.9451584250281659,1.0,2.783329219194,2.799987273455,0.08522421101192468,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,10,1.0440806863876282,1.0,2.78672898658,2.799987273455,0.08158888561000888,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,11,0.8402842892063803,1.0,2.7992993297725,2.799987273455,0.09439683733411353,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,12,0.8705529728819449,1.0,2.7993621940524998,2.799987273455,0.08851329890699836,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,13,1.0028467271114692,1.0,2.797870078461,2.799987273455,0.11246607106819431,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,14,1.0889973519234106,1.0,2.7838478847644996,2.799987273455,0.07235192031751515,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,15,1.0288371836364751,1.0,2.7722646715434998,2.799987273455,0.08982429473727993,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,16,0.9576050610919589,1.0,2.8148946260464998,2.799987273455,0.07866153312603391,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,17,0.9480603413405023,1.0,2.8050208655490003,2.799987273455,0.08495536258680411,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,18,1.0215850368958705,1.0,2.7900943096655,2.799987273455,0.08849626568742713,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,19,0.9935595367819315,1.0,2.8058727979149998,2.799987273455,0.08380251559382847,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,20,1.0460313247510122,1.0,2.7939204420175,2.799987273455,0.1043456528442985,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,21,0.8671455651525051,1.0,2.754292571023,2.799987273455,0.08616712785798393,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,22,0.7381181653478714,1.0,2.8054378106674998,2.799987273455,0.1032534864914337,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,23,0.9359165946557951,1.0,2.8266944921385,2.799987273455,0.07863356900598487,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,24,1.0086885762539162,1.0,2.826664413879,2.799987273455,0.08371121588522469,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,25,1.0098042800500473,1.0,2.8007224118625,2.799987273455,0.0924765650972986,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,26,0.8787280151051118,1.0,2.7895995889445,2.799987273455,0.0905522617778304,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,27,0.9118370988881016,1.0,2.7783492393835,2.799987273455,0.1121483709990799,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,28,1.02771111587225,1.0,2.789142252956,2.799987273455,0.078787630788682,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,29,1.02120260758821,1.0,2.820060947251,2.799987273455,0.07582688687454658,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,30,0.9999267521500861,1.0,2.7959774418415,2.799987273455,0.09819154807586697,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,31,0.9262434039630588,1.0,2.8096189810655,2.799987273455,0.08976129150578559,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,32,0.9996317432584096,1.0,2.7847321723164997,2.799987273455,0.09994745633782937,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,33,1.0044503842146175,1.0,2.814119823723,2.799987273455,0.08418283114791211,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,34,1.0400288797813566,1.0,2.7913322527439997,2.799987273455,0.10279973746630164,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,35,1.049422558484725,1.0,2.8066950715475,2.799987273455,0.07613072808769261,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,36,0.9619064473966915,1.0,2.797932442256,2.799987273455,0.09049654455145348,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,37,1.045936482051272,1.0,2.8101189139905003,2.799987273455,0.07731049101347671,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,38,1.0439085505235168,1.0,2.7944160211774998,2.799987273455,0.05613259355227451,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,39,0.8893862434579618,1.0,2.79686339094,2.799987273455,0.08459631095425357,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,40,0.9785042034409762,1.0,2.8078159772860003,2.799987273455,0.11416897985166505,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,41,0.982509205663323,1.0,2.8033265223640003,2.799987273455,0.09548933931375111,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,42,1.0821329429505893,1.0,2.7946663653195003,2.799987273455,0.09121158992014719,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,43,0.9790860398910636,1.0,2.8128806732075,2.799987273455,0.0767000371303153,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,44,1.0024353401876074,1.0,2.7785307962559997,2.799987273455,0.06751402261217997,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,45,1.0413361290419527,1.0,2.8144503941755,2.799987273455,0.10450373548061945,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,46,1.041036618771984,1.0,2.813772443377,2.799987273455,0.07382200540941708,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,47,0.9645201626744682,1.0,2.789697612557,2.799987273455,0.11709637141117088,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,48,1.0356074698447373,1.0,2.828117620576,2.799987273455,0.09044641175075135,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,49,0.936042316707836,1.0,2.8008181460235,2.799987273455,0.08113921663824815,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,50,1.0691242286118179,1.0,2.7962580593105,2.799987273455,0.08047874374126163,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,51,0.9792424879885193,1.0,2.8167535316115,2.799987273455,0.0728137458084061,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,52,1.078769171611487,1.0,2.8198562139885004,2.799987273455,0.08484130739233067,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,53,1.0456000931142415,1.0,2.8182341613219997,2.799987273455,0.07756453884068149,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,54,0.9489274726151489,1.0,2.778903089629,2.799987273455,0.10208244797449963,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,55,1.0718992606052775,1.0,2.7736228659695,2.799987273455,0.08294971566838424,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,56,0.9891163979714819,1.0,2.8038367136274998,2.799987273455,0.08264730640283627,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,57,1.0776723478420778,1.0,2.7851150574315,2.799987273455,0.07702627256611212,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,58,0.9276315570128335,1.0,2.79542048982,2.799987273455,0.09219169165650037,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,59,1.0436805727210217,1.0,2.805403611501,2.799987273455,0.08829658232492746,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,60,0.8412730675760468,1.0,2.8003505437455,2.799987273455,0.08640480318300786,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,61,1.044916418652617,1.0,2.7946990902045004,2.799987273455,0.08368270072366818,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,62,1.1123808725737478,1.0,2.800489448805,2.799987273455,0.08101332114989993,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,50,63,1.0466458993927545,1.0,2.7740080649295003,2.799987273455,0.08463675559366551,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,0,0.991168109039043,1.0,2.8028437496145,2.799987273455,0.08551678399664425,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,1,1.0102712072432882,1.0,2.799522876516,2.799987273455,0.08703308198862346,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,2,1.0123617305779886,1.0,2.809668672782,2.799987273455,0.08509773819362093,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,3,0.9962499824741502,1.0,2.797733749411,2.799987273455,0.07667273234997604,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,4,1.0334323953422124,1.0,2.792472180447,2.799987273455,0.07496983455286728,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,5,1.035619353444397,1.0,2.800103270455,2.799987273455,0.07274084906799193,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,6,0.9869865838045638,1.0,2.7934349118905,2.799987273455,0.104256686616889,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,7,1.0159229971812622,1.0,2.7918379273919998,2.799987273455,0.0834202531161178,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,8,1.0127590674833191,1.0,2.7941320862165,2.799987273455,0.07244238660013519,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,9,0.9433579471316412,1.0,2.799771962527,2.799987273455,0.08926990658764813,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,10,0.9626525609242949,1.0,2.80549414587,2.799987273455,0.08135647069801677,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,11,0.9657038895135274,1.0,2.792807374454,2.799987273455,0.10504176038193641,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,12,1.053563593971668,1.0,2.8048123345515004,2.799987273455,0.07826302981285464,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,13,0.9515611579024665,1.0,2.8017434321229997,2.799987273455,0.09435423511054766,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,14,0.9590163465729372,1.0,2.8000973804105,2.799987273455,0.09058664344107821,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,15,1.008582488471776,1.0,2.798219109767,2.799987273455,0.09186885471919887,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,16,0.9697278772589611,1.0,2.8053885091605,2.799987273455,0.10367874339651283,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,17,1.0020770029472474,1.0,2.805284731076,2.799987273455,0.08204326051602664,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,18,1.0065950292004309,1.0,2.788126054668,2.799987273455,0.09755657718891618,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,19,1.016072920591054,1.0,2.799769213446,2.799987273455,0.09424996047474785,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,20,1.0029862398836127,1.0,2.8029478263265,2.799987273455,0.07706900379768253,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,21,1.1124294829710306,1.0,2.8087475779010003,2.799987273455,0.08413774279012154,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,22,0.9875485960949866,1.0,2.815116748275,2.799987273455,0.07756993132457157,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,23,1.0097291690798318,1.0,2.821385452876,2.799987273455,0.08761081449164757,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,24,1.0153747993893913,1.0,2.7928884348395,2.799987273455,0.0948576776711531,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,25,1.0666624750019293,1.0,2.8128059356244997,2.799987273455,0.07226587775923056,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,26,0.9693503997318039,1.0,2.8184593820429997,2.799987273455,0.09026862667411362,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,27,1.0028542430644776,1.0,2.799073617834,2.799987273455,0.08988472227139459,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,28,0.9660972608771264,1.0,2.8182403400715,2.799987273455,0.08152570049603089,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,29,0.958464807498483,1.0,2.8053131504725,2.799987273455,0.09203336293300074,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,30,0.9770337704144173,1.0,2.7917038746165,2.799987273455,0.09122143972472457,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,31,0.9957353982071666,1.0,2.7943455007635,2.799987273455,0.08489779444114373,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,32,1.00546815859034,1.0,2.790944002776,2.799987273455,0.0946985908529854,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,33,0.9884533166387417,1.0,2.7914682277965,2.799987273455,0.07685526009557134,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,34,0.9808988216191618,1.0,2.809067237137,2.799987273455,0.07614852416683104,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,35,1.0273629285993549,1.0,2.795632319743,2.799987273455,0.0957007708376324,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,36,0.9739975664450169,1.0,2.7845058663615,2.799987273455,0.07949569836642545,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,37,1.040571351857191,1.0,2.8026922338710003,2.799987273455,0.08427606917813141,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,38,1.0462865140149111,1.0,2.7909520724925,2.799987273455,0.08315804081951678,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,39,0.991236780913986,1.0,2.8157258886410004,2.799987273455,0.08615471987376856,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,40,1.0801742396219898,1.0,2.809599246395,2.799987273455,0.08079468459244868,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,41,1.0036040061514593,1.0,2.7851325486615,2.799987273455,0.08958879064021139,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,42,1.0217842160353543,1.0,2.78433812021,2.799987273455,0.080236742692277,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,43,1.0856809807111458,1.0,2.7954166487105,2.799987273455,0.08407799150164424,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,44,1.045725068724043,1.0,2.7990888245105,2.799987273455,0.0843202667975449,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,45,1.0084690902337303,1.0,2.788524702549,2.799987273455,0.07648147801102673,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,46,0.9568035259229885,1.0,2.8077087389455,2.799987273455,0.0898590984084375,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,47,0.9784469958239906,1.0,2.7911186422455,2.799987273455,0.09635454349346283,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,48,1.039123366433415,1.0,2.8008040173515,2.799987273455,0.07914890319781753,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,49,0.9846973745811246,1.0,2.803414668735,2.799987273455,0.09245704509948277,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,50,0.9486924102031311,1.0,2.8114902616365,2.799987273455,0.08579326984824606,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,51,1.0069176607007417,1.0,2.785569919398,2.799987273455,0.09620713856490422,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,52,1.0166780695941857,1.0,2.8074729055355,2.799987273455,0.09539637913840228,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,53,1.0395221041546163,1.0,2.7941044026745,2.799987273455,0.0743187974009176,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,54,0.9567443942478125,1.0,2.8023941097555003,2.799987273455,0.09678199177170452,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,55,1.0567720544360746,1.0,2.7973631700875,2.799987273455,0.08528446150447888,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,56,0.9919878771110093,1.0,2.7949422088539997,2.799987273455,0.09242925279491146,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,57,1.0280528535297908,1.0,2.8073791866895004,2.799987273455,0.08054011805985004,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,58,1.0129767600270514,1.0,2.7954508112425,2.799987273455,0.09136335078787264,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,59,0.9731970188890312,1.0,2.7961506374139997,2.799987273455,0.08581060599312546,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,60,1.007551723103438,1.0,2.8100641845745002,2.799987273455,0.09483792437985467,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,61,1.004815424585802,1.0,2.7975145441505003,2.799987273455,0.08547431772875501,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,62,1.001448280010706,1.0,2.8007056706165,2.799987273455,0.06689297686741989,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,100,63,1.013156672847244,1.0,2.7953910495615,2.799987273455,0.08613990977050201,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,200,0,1.011344005895424,1.0,2.812231363314,2.799987273455,0.08370116332149079,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,200,1,1.023209131967203,1.0,2.8089299433575,2.799987273455,0.08342988376586458,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,200,2,0.9992590235498932,1.0,2.7925648550739997,2.799987273455,0.09506381958505343,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,200,3,1.0071379353879921,1.0,2.7982308077515,2.799987273455,0.09209431466209451,0.08736061642362755,False,False,True
dgi,separated_droplets,ID,200,4,0.9756039203025715,1.0,2.8077044972455,2.799987273455,0.0925910756775752,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,200,5,1.0058848135611214,1.0,2.7915507338005003,2.799987273455,0.07954100258907482,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,200,6,1.0118633680724085,1.0,2.7997772998925,2.799987273455,0.08439756530131921,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,200,7,1.0314163651461297,1.0,2.7940003306615,2.799987273455,0.09778617105587034,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,200,8,1.018020314781587,1.0,2.8029500940395,2.799987273455,0.08569745581672902,0.08736061642362755,False,True,True
dgi,separated_droplets,ID,200,9,0.9826604783487561,1.0,2.7922330970535,2.799987273455,0.09412796198531392,0.08736061642362755,False,True,True
