method,state,display_label,duration_us,draw_id,selected_start_id,converged_start_count,optimizer_failure,residual_failure,eta_hat,d_hat_um,sigma_y_hat_um,y0_hat_um,d_peak_hat_um,d_peak_truth_um,d_peak_bias_um,nu_vp_hat,nu_vp_truth,nu_vp_bias,d_peak_conditional_sd_um,nu_vp_conditional_sd,d_peak_multistart_shift_sd,nu_vp_multistart_shift_sd,d_peak_supported,nu_vp_supported,support_reasons_json,topology_valid,physical_censored,nuisance_censored,morphology_rank_after_projection,raw_objective,reduced_raw_objective,maximum_absolute_whitened_residual,active_physical_bounds,active_nuisance_bounds
dgi,connected_modulated,SSP,25,44,2,5,false,false,1.4803563032135445,2.774130254358585,0.8721730489750765,0.016814708866287498,2.7509267259115,2.751540046488,-0.0006133205764999872,0.5549290551276,0.6494770333465083,-0.09454797821890826,0.03868990155285009,0.05663862643780598,0.026304347016997298,0.05148667782856699,true,true,[],true,false,false,3,6043.275857253069,1.0013713102324886,3.958066510361414,0,1
dgi,connected_modulated,SSP,25,45,2,5,false,false,0.8135523786876794,2.833319793730424,0.9505734512587479,-0.03081626436247505,2.7870673536234998,2.751540046488,0.035527307135499786,0.6416673153259386,0.6494770333465083,-0.007809718020569734,0.042570984587672174,0.05050727730470262,0.11433588738064886,0.0441850373082515,true,true,[],true,false,false,3,5924.092303188829,0.9816225854496816,4.112375657012516,0,2
dgi,connected_modulated,SSP,25,46,2,5,false,false,1.3862220805785705,2.7746278888114975,0.8436039789788918,0.009683844259430927,2.7585953809815,2.751540046488,0.007055334493499821,0.509969303829169,0.6494770333465083,-0.13950772951733925,0.035740426518621624,0.05329072191339885,0.05389175768499244,0.028571589935867458,true,true,[],true,false,false,3,6114.120224900408,1.0131102278211115,3.4868337014115687,0,1
dgi,connected_modulated,SSP,25,47,4,5,false,false,1.3038524207613615,2.813278594811442,0.8450816408489015,-0.0017363598750654548,2.799122439844,2.751540046488,0.04758239335600001,0.49383236500211003,0.6494770333465083,-0.15564466834439827,0.03467315358889613,0.05178204263824449,0.06394519119282978,0.03370728902067638,true,true,[],true,false,false,3,5909.691435588356,0.9792363604951709,3.950724559190895,0,1
dgi,connected_modulated,SSP,25,48,1,5,false,false,1.1242206073760208,2.708052705949239,0.8775854204484665,0.0015091238113681407,2.6768852660705003,2.751540046488,-0.07465478041749973,0.5956066308572178,0.6494770333465083,-0.053870402489290536,0.038302444101341974,0.052689756501427855,0.34326481503928413,0.13811170438041684,true,true,[],true,false,false,3,5996.853957557389,0.9936791976068581,3.6924450352331877,0,0
dgi,connected_modulated,SSP,25,49,2,5,false,false,1.0057898569092047,2.8221257924613337,0.9377144118008035,0.012021130403546448,2.7802662720355,2.751540046488,0.02872622554750004,0.6289169549399088,0.6494770333465083,-0.020560078406599458,0.04147983306551574,0.05229624966793747,0.08329220708394233,0.0332547683129542,true,true,[],true,false,false,3,5888.267798560545,0.9756864620647133,3.846381427115268,0,2
dgi,connected_modulated,SSP,25,50,1,5,false,false,1.0435649951209651,2.7014730670012708,0.9270162428960668,-0.08109406665818573,2.646548141316,2.751540046488,-0.10499190517200008,0.6710818669566725,0.6494770333465083,0.021604833610164187,0.04496986785182567,0.05420643531240834,0.1385265825224576,0.1138222565945193,true,true,[],true,false,false,3,6011.3989203053625,0.9960892991392482,4.152284020587833,0,1
dgi,connected_modulated,SSP,25,51,2,5,false,false,0.808903915788377,2.8642418760742374,1.0459108314738184,0.10231340149512219,2.760277818987,2.751540046488,0.008737772498999874,0.7483045849723122,0.6494770333465083,0.09882755162580392,0.05758376113873862,0.04790292618054811,0.04784569306547599,0.04575509492018326,true,true,[],true,false,false,3,6029.243097873539,0.9990460808406859,3.5871238153826495,0,1
dgi,connected_modulated,SSP,25,52,2,5,false,false,1.0221049874423995,2.7797270570439356,0.9750564269787465,0.008066815898644122,2.7101011904545,2.751540046488,-0.04143885603349995,0.69911729428996,0.6494770333465083,0.04964026094345164,0.04804680595511897,0.05155439184403785,0.02283141120815724,0.035381508531315005,true,true,[],true,false,false,3,5898.739413306439,0.9774216094956817,4.200350227321204,0,2
dgi,connected_modulated,SSP,25,53,3,5,false,false,1.2702577491052474,2.7542020144843837,0.9499677486297716,-0.03186971982849508,2.6953864084785,2.751540046488,-0.05615363800950002,0.6776839724115998,0.6494770333465083,0.02820693906509153,0.04558444924883024,0.054121326857325174,0.030797694436028963,0.030990937189551686,true,true,[],true,false,false,3,5903.571028975204,0.9782222086122956,4.7772025763791,0,0
dgi,connected_modulated,SSP,25,54,3,5,false,false,1.2189584380912422,2.7466873168042785,0.9007061365845087,-0.05539172157585652,2.711004627345,2.751540046488,-0.04053541914300007,0.6114204307723934,0.6494770333465083,-0.03805660257411492,0.040352227749010455,0.055234625693922144,0.09543463787063722,0.08553559498967,true,true,[],true,false,false,3,6088.265927498688,1.008826168599617,3.837244581552008,0,1
dgi,connected_modulated,SSP,25,55,4,5,false,false,1.0555938683292785,2.782182895451156,0.9226211355892638,0.026394777043141655,2.741721063277,2.751540046488,-0.009818983210999832,0.6263049389724182,0.6494770333465083,-0.02317209437409007,0.04045277803965194,0.05211863721733121,0.029411989587814963,0.0714675158665891,true,true,[],true,false,false,3,5816.040949382947,0.9637184671719878,4.488414824152667,0,1
dgi,connected_modulated,SSP,25,56,4,5,false,false,1.3442745034458798,2.7705211203510567,0.9182522231943644,0.000697452054567641,2.7304485236925,2.751540046488,-0.021091522795499973,0.6255810488962427,0.6494770333465083,-0.02389598445026564,0.04382393584602662,0.058101551085798155,0.16382637504821185,0.28569210151538005,true,true,[],true,false,false,3,5965.727990588877,0.9885216223013881,3.83270698675898,0,0
dgi,connected_modulated,SSP,25,57,3,5,false,false,0.8614146105817672,2.8083995855387256,0.9424929103165516,-0.117383446016602,2.762419390477,2.751540046488,0.010879343989000034,0.6420583593478792,0.6494770333465083,-0.007418673998629055,0.040706027803054476,0.04935174830970205,0.06756300649884725,0.14452436904369567,true,true,[],true,false,false,3,5958.9280777627355,0.9873948761827234,3.6524532774238927,0,0
dgi,connected_modulated,SSP,25,58,3,5,false,false,1.1181051210558828,2.7711684424166667,0.877175406351597,0.09894307413129204,2.7462412561585,2.751540046488,-0.0052987903294998695,0.5640567121278253,0.6494770333465083,-0.08542032121868304,0.03733089508895332,0.05269463052539984,0.04791814785683484,0.04526961290320584,true,true,[],true,false,false,3,5957.824982506201,0.9872120932073242,3.827713154916235,0,0
dgi,connected_modulated,SSP,25,59,1,5,false,false,1.273069610385563,2.7559347618379935,0.9223086544733643,-0.03185386512907837,2.712039746212,2.751540046488,-0.03950030027599993,0.6383847434774654,0.6494770333465083,-0.01109228986904287,0.04430219283520809,0.05725209970741362,0.017407491720977584,0.03139951919823228,true,true,[],true,false,false,3,5882.4013817783725,0.9747143963178745,3.9475786538293662,0,0
dgi,connected_modulated,SSP,25,60,2,5,false,false,0.7744893588817505,2.7686909791045076,0.9732167290816024,-0.0051432114037847435,2.6979686697555,2.751540046488,-0.05357137673250012,0.7017464781146727,0.6494770333465083,0.05226944476816442,0.048227382653225605,0.05025183452381496,0.12322943178842552,0.05894878701876806,true,true,[],true,false,false,3,6204.9577454797645,1.0281620125070032,3.679985047190471,0,2
dgi,connected_modulated,SSP,25,61,3,5,false,false,1.1961302163648606,2.8058371072444617,0.9860496721066302,-0.001880565536188181,2.7343185254455,2.751540046488,-0.017221521042499965,0.7014607439484193,0.6494770333465083,0.05198371060191098,0.0480062427671427,0.051051427595055605,0.05547225655458026,0.09988571730192186,true,true,[],true,false,false,3,6213.178782347054,1.0295242389970263,4.537368090883226,0,1
dgi,connected_modulated,SSP,25,62,2,5,false,false,1.1383979617540283,2.7553957286935926,0.9219933976562021,0.01909203389859676,2.7115727464625,2.751540046488,-0.03996730002549986,0.6381919931638627,0.6494770333465083,-0.011285040182645645,0.04303563036262223,0.056001407023904035,0.0645736932649554,0.09596571591357529,true,true,[],true,false,false,3,6067.538560174746,1.0053916421167763,4.057400546922157,0,1
dgi,connected_modulated,SSP,25,63,2,5,false,false,0.9489134207010798,2.799247333625451,0.8946406574829665,-0.05131897125470138,2.7713637828150004,2.751540046488,0.019823736327000407,0.5770032446545155,0.6494770333465083,-0.07247378869199284,0.03932312439853565,0.05313322434662304,0.15520874630012382,0.03399937244790716,true,true,[],true,false,false,3,5819.671154095007,0.9643199923935389,4.3740961731606784,0,1
dgi,separated_droplets,ID,25,0,3,5,false,false,1.1026954981601924,2.7866936089205945,0.546048580668801,-0.0006752674729973853,2.786686095888,2.799987273455,-0.013301177567,0.07667147951594436,0.08736061642362755,-0.010689136907683194,0.021895783749384806,0.015847713453553083,0.12532589853408893,0.08772016268882508,true,true,[],true,false,false,3,6005.240235853967,0.9950688046154046,4.700734042462935,0,0
