pulse_duration_us,image_q,method,count_scale_electrons_per_i0_pixel,whole_image_template_snr,signal_l2_norm,minimum_variance,maximum_variance,summed_variance,minimum_denominator_electrons,maximum_expected_plus_6sigma_electrons
125,1,dgi,143.33115782168153,46.12855794142823,1.4273230827148098,4.9097654115547664e-05,0.0017353764527189778,0.20031629280837526,143.33115782168153,215.28643338630246
125,1,dpfi,143.33115782168153,62.73668689063122,5.735650618194912,0.007062143187329964,0.009515081529714798,8.745418167843443,143.33115782168153,215.28643338630246
125,2,dgi,143.33115782168153,45.602370870176465,1.398417052024639,4.9097656433001334e-05,0.001701293245910012,0.19683708670895397,143.33115782168153,215.28643338630246
125,2,dpfi,143.33115782168153,62.1233336920757,5.672719191319281,0.0070621626610997985,0.009477094015342602,8.740735798931585,143.33115782168153,215.28643338630246
125,3,dgi,143.33115782168153,45.076245070779606,1.3698250229975861,4.909765505817572e-05,0.0016676366397281538,0.19341570730692967,143.33115782168153,215.28643338630246
125,3,dpfi,143.33115782168153,61.508816378451385,5.6098328355578255,0.007062198131763167,0.009439227451196037,8.736109926514208,143.33115782168153,215.28643338630246
125,4,dgi,143.33115782168153,44.5501456276185,1.3415436851551439,4.909765399306653e-05,0.0016343998490327466,0.1900512700229648,143.33115782168153,215.28643338630246
125,4,dpfi,143.33115782168153,60.89309774193024,5.54698805198199,0.007062170031285901,0.009401482394789462,8.731540219429245,143.33115782168153,215.28643338630246
125,5,dgi,143.33115782168153,44.02409563336246,1.3135730569790356,4.909765645098848e-05,0.0016015802801246496,0.18674328004664636,143.33115782168153,215.28643338630246
125,5,dpfi,143.33115782168153,60.27620726378263,5.484188232391128,0.007062155333271842,0.009363864025703477,8.727026844491853,143.33115782168153,215.28643338630246
125,6,dgi,143.33115782168153,43.498076634604786,1.2859109436773566,4.9097654110966314e-05,0.0015691727305429154,0.18349098691807325,143.33115782168153,215.28643338630246
125,6,dpfi,143.33115782168153,59.658125971845415,5.421431800631421,0.0070621590737123124,0.00932637449042626,8.72256960021285,143.33115782168153,215.28643338630246
125,7,dgi,143.33115782168153,42.97214287934113,1.2585609105011029,4.909765435639243e-05,0.0015371807687808864,0.1802941157639416,143.33115782168153,215.28643338630246
125,7,dpfi,143.33115782168153,59.038892146782786,5.358724329430006,0.007062180104119419,0.009289025989623199,8.71816857854475,143.33115782168153,215.28643338630246
